         z	         T	         p	         u	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
1.5449e-03	1.0732e+03	1.0000e+05	1.0069e-01	3.0069e-01	5.7464e-03	8.7282e-04	8.4368e-05	6.1586e-03	2.8723e-04	4.9026e-01	4.1119e-07	1.7961e-10	4.5021e-09	-7.8817e-12	1.5302e-10	-8.6980e-13	-1.7791e-09	-9.7243e-11	6.3629e-03	2.4193e-01	2.4983e-11	-2.2870e-09	-6.5470e-13	-3.5713e-14	-1.3839e-13	1.4610e-16	-5.6810e-13	3.9562e-17	7.6848e-15	-3.1912e-17	1.0622e-18	1.8247e-11	1.1055e-14	-8.0796e-16	1.4386e-13	3.0611e-14	2.5403e-14	1.3634e-13	1.5678e-16	8.3873e-09	1.7229e-12	4.9307e-13	7.6029e-14	8.7573e-15	9.9239e-11	2.6509e-20	-2.0802e-18	-1.7079e-16	7.2893e-15	5.6997e-13	4.5506e-14	2.4829e-01	0.0000e+00	-5.8444e-28	-1.7000e-26	3.1029e-18	-1.6594e-18	
1.5466e-03	1.0732e+03	1.0000e+05	1.0068e-01	3.0070e-01	5.7292e-03	8.6676e-04	8.3613e-05	6.1235e-03	2.8613e-04	4.9030e-01	4.0605e-07	1.7775e-10	-3.7241e-09	4.1307e-12	-1.9838e-11	7.1159e-13	2.4796e-09	-1.4626e-10	6.3116e-03	2.4199e-01	-1.0564e-10	-2.5321e-09	4.0990e-13	1.1930e-14	-1.3090e-13	-1.3731e-17	-2.5315e-12	1.6896e-17	-3.2892e-14	5.7345e-17	5.2965e-18	-7.2297e-12	1.1565e-12	-5.7717e-16	9.3112e-14	4.6349e-14	2.5215e-14	1.3679e-13	1.5570e-16	8.3882e-09	1.7145e-12	4.9043e-13	7.5535e-14	-1.5029e-15	9.8807e-11	4.6417e-21	1.0726e-18	-3.9710e-18	7.2851e-15	5.7269e-13	3.3247e-14	2.4830e-01	0.0000e+00	1.0116e-27	2.0250e-26	-1.5506e-18	4.0079e-17	
1.5484e-03	1.0732e+03	1.0000e+05	1.0068e-01	3.0071e-01	5.7121e-03	8.6078e-04	8.2853e-05	6.0888e-03	2.8504e-04	4.9034e-01	4.0102e-07	1.7592e-10	3.1904e-11	-4.9034e-16	1.9824e-12	2.1065e-13	1.4305e-09	-8.0174e-11	6.2611e-03	2.4205e-01	2.5299e-11	9.1915e-10	1.4997e-13	2.2467e-16	3.7350e-14	2.2081e-17	1.9114e-12	-2.0268e-16	-9.2622e-16	-1.6696e-16	-1.0644e-17	-3.4573e-12	2.3783e-13	2.8586e-16	4.2178e-14	4.2075e-14	2.5177e-14	1.3719e-13	1.5464e-16	8.3890e-09	1.7098e-12	4.8783e-13	7.5021e-14	2.2089e-15	9.8344e-11	1.3127e-19	2.7240e-20	5.8363e-17	7.2742e-15	5.7181e-13	2.7767e-14	2.4831e-01	0.0000e+00	-1.2636e-27	-2.2300e-26	-6.0361e-19	-5.8575e-17	
1.5501e-03	1.0732e+03	1.0000e+05	1.0068e-01	3.0072e-01	5.6951e-03	8.5487e-04	8.2107e-05	6.0546e-03	2.8395e-04	4.9038e-01	3.9608e-07	1.7413e-10	1.1193e-09	-3.8809e-13	1.2065e-11	-5.4668e-14	-7.4486e-10	-2.1702e-11	6.2114e-03	2.4211e-01	4.9170e-11	1.4975e-09	-6.5771e-14	4.1590e-17	8.9745e-14	-1.2847e-16	-8.7743e-13	1.8412e-16	-1.3097e-14	1.8463e-16	3.9359e-19	3.7780e-12	-3.0308e-13	2.2357e-16	6.7549e-14	3.7819e-14	2.5220e-14	1.3759e-13	1.5358e-16	8.3898e-09	1.7070e-12	4.8526e-13	7.4509e-14	4.4459e-15	9.7904e-11	-2.9531e-20	-1.2849e-19	5.1357e-17	7.2609e-15	5.6993e-13	3.3394e-14	2.4832e-01	0.0000e+00	1.7675e-27	4.7653e-26	-1.7772e-19	1.6254e-17	
1.5519e-03	1.0732e+03	1.0000e+05	1.0067e-01	3.0073e-01	5.6782e-03	8.4902e-04	8.1378e-05	6.0209e-03	2.8288e-04	4.9042e-01	3.9123e-07	1.7237e-10	-5.5735e-10	-1.6922e-13	-1.7134e-11	-2.1533e-13	-7.9928e-10	-2.7975e-11	6.1624e-03	2.4217e-01	-7.2370e-12	-2.8522e-10	-9.9078e-14	-1.0435e-15	8.9358e-15	1.4692e-16	-1.2080e-12	-1.1606e-16	-8.6206e-15	-4.8388e-17	5.6213e-18	-1.7620e-13	-1.1386e-13	-2.1704e-16	8.5310e-14	4.0845e-14	2.5209e-14	1.3800e-13	1.5254e-16	8.3905e-09	1.7026e-12	4.8271e-13	7.4015e-14	2.1532e-15	9.7473e-11	4.7411e-20	-2.9135e-20	-2.4347e-19	7.2504e-15	5.6949e-13	3.3768e-14	2.4833e-01	0.0000e+00	-2.8710e-27	-7.5087e-26	-5.2610e-19	1.3057e-17	
1.5537e-03	1.0732e+03	1.0000e+05	1.0067e-01	3.0074e-01	5.6614e-03	8.4324e-04	8.0657e-05	5.9875e-03	2.8182e-04	4.9046e-01	3.8646e-07	1.7064e-10	-1.3909e-10	-3.4544e-14	-3.1219e-12	-2.9832e-16	1.6065e-10	-4.9414e-11	6.1142e-03	2.4223e-01	-2.4923e-11	-8.7878e-10	3.7223e-15	-1.6052e-16	-4.6590e-14	-4.6842e-17	1.3489e-13	-1.8152e-17	-3.8500e-15	-7.4063e-17	-6.7992e-19	-1.7021e-12	-2.3560e-14	-2.1828e-16	7.4654e-14	4.0994e-14	2.5159e-14	1.3843e-13	1.5151e-16	8.3913e-09	1.6982e-12	4.8020e-13	7.3522e-14	2.3507e-15	9.7042e-11	5.9096e-20	-1.2884e-20	-3.9496e-17	7.2419e-15	5.6897e-13	3.0733e-14	2.4834e-01	0.0000e+00	3.5486e-27	4.4935e-26	-1.4705e-19	6.2804e-18	
1.5554e-03	1.0732e+03	1.0000e+05	1.0066e-01	3.0075e-01	5.6447e-03	8.3753e-04	7.9946e-05	5.9546e-03	2.8077e-04	4.9050e-01	3.8178e-07	1.6894e-10	3.9061e-10	1.1704e-13	1.1865e-11	1.1633e-13	3.9497e-10	-4.4717e-11	6.0667e-03	2.4228e-01	-2.2978e-12	3.5396e-11	5.3592e-14	4.7576e-16	-1.8517e-14	-4.1184e-17	-1.1030e-14	8.8995e-18	-1.1923e-14	5.3230e-17	-3.7849e-18	9.9048e-13	1.0590e-14	3.6529e-17	6.9591e-14	3.8578e-14	2.5125e-14	1.3884e-13	1.5049e-16	8.3920e-09	1.6945e-12	4.7772e-13	7.3030e-14	3.2634e-15	9.6622e-11	4.0299e-20	2.9918e-20	-1.4129e-17	7.2329e-15	5.6804e-13	3.1193e-14	2.4835e-01	0.0000e+00	-2.5987e-27	1.8366e-26	-6.4915e-19	-1.7848e-17	
1.5572e-03	1.0732e+03	1.0000e+05	1.0066e-01	3.0077e-01	5.6282e-03	8.3189e-04	7.9246e-05	5.9221e-03	2.7972e-04	4.9054e-01	3.7719e-07	1.6727e-10	-1.5070e-10	8.7235e-14	-1.3841e-12	5.7567e-15	-1.9123e-11	-2.7714e-11	6.0198e-03	2.4234e-01	1.4078e-11	5.1285e-10	4.4474e-15	2.0586e-16	1.9512e-14	3.0878e-17	-3.3579e-13	-2.6626e-17	-7.5492e-15	1.6336e-17	-2.1282e-19	5.7210e-13	8.9666e-14	7.2030e-17	7.0618e-14	3.8745e-14	2.5113e-14	1.3925e-13	1.4948e-16	8.3928e-09	1.6907e-12	4.7527e-13	7.2548e-14	2.5697e-15	9.6209e-11	2.7533e-20	2.3646e-20	1.9611e-17	7.2232e-15	5.6756e-13	3.2256e-14	2.4836e-01	0.0000e+00	6.3298e-28	-3.6079e-26	-8.7462e-20	-1.3184e-17	
1.5589e-03	1.0732e+03	1.0000e+05	1.0066e-01	3.0078e-01	5.6117e-03	8.2631e-04	7.8556e-05	5.8900e-03	2.7869e-04	4.9058e-01	3.7267e-07	1.6563e-10	-1.5565e-10	-7.2744e-14	-6.0510e-12	-5.9176e-14	-2.1018e-10	-2.1208e-11	5.9737e-03	2.4240e-01	4.8156e-12	4.4284e-11	-2.7474e-14	-2.1925e-16	1.4227e-14	1.4993e-20	-1.8593e-13	-2.1600e-19	2.1870e-15	-2.4134e-17	2.2961e-18	-9.5197e-13	1.5583e-14	-6.3786e-17	6.9532e-14	3.9503e-14	2.5102e-14	1.3967e-13	1.4848e-16	8.3935e-09	1.6865e-12	4.7284e-13	7.2073e-14	2.4008e-15	9.5795e-11	4.2357e-20	-1.9382e-20	9.3491e-18	7.2138e-15	5.6717e-13	3.1163e-14	2.4837e-01	0.0000e+00	5.7990e-28	1.7675e-27	-9.8940e-20	1.8993e-17	
1.5616e-03	1.0732e+03	1.0000e+05	1.0065e-01	3.0079e-01	5.5864e-03	8.1780e-04	7.7509e-05	5.8412e-03	2.7711e-04	4.9063e-01	3.6584e-07	1.6316e-10	2.6864e-11	-2.0193e-14	-8.6832e-15	-4.9827e-15	-2.4865e-11	-2.0143e-11	5.9037e-03	2.4248e-01	1.1579e-12	-1.0951e-12	-2.9890e-15	-2.8563e-17	3.0009e-15	-3.0053e-18	-1.6864e-13	-5.7458e-18	-2.8112e-15	-1.4598e-19	3.2741e-19	9.5318e-15	1.0456e-14	-3.0763e-17	6.9071e-14	3.8301e-14	2.5064e-14	1.4031e-13	1.4696e-16	8.3946e-09	1.6806e-12	4.6915e-13	7.1344e-14	2.6793e-15	9.5170e-11	3.8028e-20	-5.4402e-21	2.4915e-18	7.2003e-15	5.6604e-13	3.0823e-14	2.4838e-01	0.0000e+00	-6.1831e-30	-1.8540e-27	-1.4703e-19	3.3221e-18	
1.5643e-03	1.0732e+03	1.0000e+05	1.0065e-01	3.0081e-01	5.5613e-03	8.0944e-04	7.6486e-05	5.7932e-03	2.7555e-04	4.9069e-01	3.5920e-07	1.6075e-10	4.1720e-10	1.3581e-14	1.3164e-11	9.1268e-14	3.9330e-10	-2.5396e-11	5.8352e-03	2.4256e-01	-3.2991e-11	-7.6590e-10	3.9437e-14	-1.3220e-17	-4.9225e-14	-1.2878e-17	-1.5709e-13	4.6627e-19	-6.7133e-15	2.3204e-17	-3.2030e-18	2.0904e-12	-1.3700e-13	-7.6263e-17	7.1311e-14	3.6243e-14	2.5030e-14	1.4096e-13	1.4547e-16	8.3957e-09	1.6750e-12	4.6552e-13	7.0626e-14	3.2801e-15	9.4554e-11	4.1483e-20	4.8192e-21	-3.2813e-17	7.1873e-15	5.6497e-13	3.0233e-14	2.4840e-01	0.0000e+00	-1.6027e-27	2.0662e-26	2.2917e-19	-3.0516e-17	
1.5670e-03	1.0732e+03	1.0000e+05	1.0064e-01	3.0083e-01	5.5365e-03	8.0122e-04	7.5484e-05	5.7462e-03	2.7402e-04	4.9075e-01	3.5273e-07	1.5840e-10	2.6429e-10	-8.9255e-15	6.6415e-12	5.0534e-14	2.1819e-10	-1.2938e-11	5.7683e-03	2.4264e-01	-4.8306e-12	-3.9833e-10	2.1683e-14	3.3342e-17	-2.5420e-14	-1.9706e-17	-1.7215e-13	-1.8569e-17	-1.1512e-14	5.4622e-19	-3.1957e-18	3.2370e-13	2.7001e-14	-7.8657e-17	6.8889e-14	3.7168e-14	2.5000e-14	1.4161e-13	1.4400e-16	8.3967e-09	1.6690e-12	4.6195e-13	6.9925e-14	2.9292e-15	9.3955e-11	3.8148e-20	-3.0747e-21	-8.3913e-18	7.1745e-15	5.6421e-13	2.9676e-14	2.4841e-01	0.0000e+00	-3.3720e-28	1.0117e-26	-7.0885e-19	-2.5759e-17	
1.5697e-03	1.0732e+03	1.0000e+05	1.0063e-01	3.0084e-01	5.5119e-03	7.9315e-04	7.4504e-05	5.7000e-03	2.7250e-04	4.9080e-01	3.4643e-07	1.5612e-10	-9.7983e-11	2.7282e-14	-4.3016e-12	-2.5979e-14	-1.5166e-10	-5.1371e-12	5.7029e-03	2.4272e-01	1.3590e-12	1.9019e-10	-1.0563e-14	1.1110e-16	1.1126e-14	-1.7828e-18	-1.1223e-13	-9.5488e-19	-1.7040e-15	6.4717e-18	7.9212e-19	-1.1505e-12	-5.1560e-14	-3.4981e-17	6.3490e-14	3.7368e-14	2.4972e-14	1.4225e-13	1.4256e-16	8.3978e-09	1.6632e-12	4.5845e-13	6.9234e-14	2.4283e-15	9.3364e-11	3.7599e-20	7.0561e-21	8.2683e-19	7.1619e-15	5.6337e-13	2.9864e-14	2.4842e-01	0.0000e+00	6.0125e-30	9.9148e-27	1.3410e-19	1.8585e-17	
1.5741e-03	1.0732e+03	1.0000e+05	1.0063e-01	3.0087e-01	5.4725e-03	7.8035e-04	7.2961e-05	5.6270e-03	2.7009e-04	4.9089e-01	3.3656e-07	1.5255e-10	5.0566e-11	-2.0535e-13	-6.3924e-13	-6.0110e-14	-2.3051e-10	-1.1193e-11	5.5998e-03	2.4284e-01	-2.9225e-12	6.0623e-11	-3.3375e-14	-4.6951e-16	1.6193e-14	7.1491e-18	4.9065e-14	1.6871e-17	1.3527e-14	4.3378e-18	4.9716e-18	1.5311e-12	-2.0972e-13	2.4704e-17	6.0903e-14	3.5038e-14	2.4929e-14	1.4328e-13	1.4028e-16	8.3994e-09	1.6545e-12	4.5290e-13	6.8135e-14	2.6326e-15	9.2424e-11	3.5686e-20	-5.2313e-20	-1.3953e-17	7.1423e-15	5.6217e-13	2.9909e-14	2.4844e-01	0.0000e+00	-4.5837e-28	-8.8605e-27	-6.9631e-20	3.4727e-17	
1.5808e-03	1.0732e+03	1.0000e+05	1.0061e-01	3.0090e-01	5.4139e-03	7.6159e-04	7.0720e-05	5.5202e-03	2.6654e-04	4.9102e-01	3.2237e-07	1.4740e-10	6.0793e-11	-2.6122e-14	1.2609e-12	3.8862e-15	5.9300e-12	-2.0685e-12	5.4501e-03	2.4302e-01	3.0285e-13	-7.0318e-11	3.4569e-16	-1.1538e-17	6.1190e-16	-2.7459e-18	-2.5288e-13	-1.3257e-17	-5.1773e-15	-1.8611e-18	3.4095e-19	8.0872e-13	2.1430e-13	-3.1712e-17	6.1948e-14	3.4721e-14	2.4861e-14	1.4488e-13	1.3692e-16	8.4018e-09	1.6411e-12	4.4477e-13	6.6527e-14	2.5559e-15	9.1068e-11	3.3662e-20	-7.5432e-21	1.3035e-17	7.1156e-15	5.6039e-13	2.8874e-14	2.4847e-01	0.0000e+00	1.6989e-29	2.0151e-27	-3.6566e-19	5.8584e-18	
1.5875e-03	1.0732e+03	1.0000e+05	1.0060e-01	3.0094e-01	5.3566e-03	7.4358e-04	6.8593e-05	5.4179e-03	2.6310e-04	4.9114e-01	3.0903e-07	1.4256e-10	2.1736e-10	-1.6810e-13	7.2517e-12	3.8388e-15	1.8125e-10	-9.1806e-12	5.3081e-03	2.4319e-01	-1.0542e-11	-4.8804e-10	-2.8268e-15	-6.8795e-16	-5.7327e-15	6.5925e-18	-6.8066e-15	1.4653e-17	3.6443e-15	-1.5394e-17	1.0182e-18	1.8508e-12	1.5459e-13	-1.2741e-17	6.1292e-14	3.2860e-14	2.4806e-14	1.4646e-13	1.3370e-16	8.4042e-09	1.6284e-12	4.3696e-13	6.4980e-14	2.7524e-15	8.9753e-11	3.0889e-20	-4.1010e-20	1.5125e-17	7.0901e-15	5.5877e-13	2.8185e-14	2.4850e-01	0.0000e+00	-4.3203e-28	-1.8553e-26	5.0293e-19	-1.0586e-17	
1.5941e-03	1.0732e+03	1.0000e+05	1.0059e-01	3.0097e-01	5.3005e-03	7.2630e-04	6.6572e-05	5.3200e-03	2.5977e-04	4.9127e-01	2.9651e-07	1.3800e-10	1.3137e-10	-7.5307e-14	3.8748e-12	1.4694e-14	4.3356e-11	5.5957e-12	5.1732e-03	2.4336e-01	-2.1936e-12	-2.1286e-10	2.3072e-15	-3.4901e-17	3.2312e-15	-1.9953e-18	-9.7593e-14	-2.1994e-17	-4.1140e-15	-2.8155e-18	7.5093e-19	1.7383e-12	1.7567e-13	-4.0001e-18	5.7621e-14	3.2072e-14	2.4748e-14	1.4806e-13	1.3061e-16	8.4064e-09	1.6161e-12	4.2947e-13	6.3495e-14	2.5569e-15	8.8509e-11	3.2032e-20	-2.1973e-20	2.0491e-17	7.0672e-15	5.5725e-13	2.7734e-14	2.4853e-01	0.0000e+00	-5.3505e-29	-7.3579e-27	-1.0539e-18	4.7378e-18	
1.6008e-03	1.0732e+03	1.0000e+05	1.0058e-01	3.0100e-01	5.2458e-03	7.0970e-04	6.4650e-05	5.2262e-03	2.5655e-04	4.9138e-01	2.8472e-07	1.3371e-10	-6.5616e-11	2.5266e-14	-2.8953e-12	-1.8842e-14	-1.1190e-10	3.9745e-12	5.0450e-03	2.4351e-01	1.4620e-12	1.8583e-10	-6.5361e-15	5.6288e-17	4.0961e-15	-6.3373e-19	-1.3581e-13	4.0263e-18	-1.3722e-15	7.6611e-18	9.2707e-19	-1.8729e-13	1.0616e-13	-1.0812e-17	5.2257e-14	3.2166e-14	2.4699e-14	1.4968e-13	1.2764e-16	8.4085e-09	1.6040e-12	4.2228e-13	6.2069e-14	2.2205e-15	8.7308e-11	3.0387e-20	7.9356e-21	3.5440e-18	7.0460e-15	5.5602e-13	2.7082e-14	2.4856e-01	0.0000e+00	-4.3292e-29	-3.4773e-28	5.9608e-19	6.5044e-18	
1.6074e-03	1.0732e+03	1.0000e+05	1.0057e-01	3.0103e-01	5.1922e-03	6.9374e-04	6.2821e-05	5.1361e-03	2.5343e-04	4.9150e-01	2.7362e-07	1.2966e-10	-5.0359e-11	-1.1230e-15	-1.9933e-12	-1.4616e-14	-5.5743e-11	-5.8745e-12	4.9231e-03	2.4366e-01	2.4080e-13	1.0079e-10	-6.7327e-15	-2.3595e-17	-3.7949e-15	3.1776e-19	-3.6929e-14	6.1797e-18	3.8319e-15	-4.8680e-19	5.9961e-19	-9.2750e-13	-2.1830e-13	-1.5931e-17	4.9548e-14	3.1365e-14	2.4647e-14	1.5129e-13	1.2479e-16	8.4105e-09	1.5924e-12	4.1536e-13	6.0696e-14	2.1994e-15	8.6150e-11	2.9782e-20	-1.9758e-22	-2.6192e-17	7.0260e-15	5.5455e-13	2.6321e-14	2.4858e-01	0.0000e+00	3.0735e-30	-3.7000e-28	-2.5867e-19	-2.9134e-18	
1.6141e-03	1.0732e+03	1.0000e+05	1.0056e-01	3.0106e-01	5.1399e-03	6.7838e-04	6.1078e-05	5.0496e-03	2.5041e-04	4.9161e-01	2.6315e-07	1.2583e-10	7.2868e-11	-2.5792e-14	2.6868e-12	1.4721e-14	8.1697e-11	-4.0382e-12	4.8069e-03	2.4380e-01	5.6583e-14	-1.6143e-10	5.4094e-15	-5.6935e-17	-3.8028e-15	-5.8330e-19	-1.7812e-14	-4.4570e-18	2.0292e-16	-5.8003e-18	-4.6305e-19	3.2501e-13	-2.0092e-13	-1.0752e-17	5.0676e-14	2.9995e-14	2.4599e-14	1.5290e-13	1.2204e-16	8.4125e-09	1.5814e-12	4.0870e-13	5.9373e-14	2.3207e-15	8.5044e-11	2.8189e-20	-7.5337e-21	-1.2748e-17	7.0076e-15	5.5315e-13	2.5793e-14	2.4861e-01	0.0000e+00	3.5406e-29	2.8761e-27	-1.9691e-20	1.1690e-19	
1.6208e-03	1.0732e+03	1.0000e+05	1.0055e-01	3.0109e-01	5.0887e-03	6.6361e-04	5.9416e-05	4.9665e-03	2.4748e-04	4.9171e-01	2.5326e-07	1.2220e-10	4.6252e-11	1.5474e-15	2.0780e-12	1.5520e-14	7.6524e-11	6.0851e-12	4.6962e-03	2.4393e-01	-4.0451e-13	-1.0884e-10	7.0015e-15	-2.0365e-19	4.1802e-15	-3.1805e-19	-6.2100e-14	-4.1715e-18	-4.9408e-15	1.4266e-19	-8.4456e-19	1.0177e-12	2.7171e-13	-2.3464e-18	4.9651e-14	2.9218e-14	2.4560e-14	1.5450e-13	1.1940e-16	8.4144e-09	1.5708e-12	4.0229e-13	5.8100e-14	2.2377e-15	8.3984e-11	2.6726e-20	5.4471e-22	3.1152e-17	6.9912e-15	5.5229e-13	2.5451e-14	2.4863e-01	0.0000e+00	-6.4411e-30	2.4737e-27	5.7105e-20	3.7163e-18	
1.6274e-03	1.0732e+03	1.0000e+05	1.0054e-01	3.0112e-01	5.0386e-03	6.4939e-04	5.7830e-05	4.8866e-03	2.4463e-04	4.9182e-01	2.4392e-07	1.1877e-10	-6.6979e-11	2.6248e-14	-2.1184e-12	-9.6044e-15	-5.1605e-11	6.8481e-12	4.5905e-03	2.4406e-01	-5.7194e-13	1.2666e-10	-3.1862e-15	4.9741e-17	5.0201e-15	1.6686e-19	-3.4558e-14	-1.3857e-18	-2.3623e-15	3.9925e-18	5.5687e-20	-1.6082e-13	3.7285e-13	-1.6834e-19	4.4457e-14	2.8821e-14	2.4527e-14	1.5612e-13	1.1685e-16	8.4162e-09	1.5603e-12	3.9612e-13	5.6874e-14	2.0438e-15	8.2958e-11	2.6789e-20	7.2639e-21	2.8490e-17	6.9761e-15	5.5167e-13	2.4970e-14	2.4865e-01	0.0000e+00	-1.9607e-29	-3.0385e-27	-3.3081e-20	-2.6822e-18	
1.6341e-03	1.0732e+03	1.0000e+05	1.0053e-01	3.0114e-01	4.9896e-03	6.3569e-04	5.6315e-05	4.8097e-03	2.4187e-04	4.9192e-01	2.3509e-07	1.1551e-10	-4.9205e-11	2.3659e-15	-2.3305e-12	-1.6783e-14	-9.6102e-11	-3.6571e-12	4.4896e-03	2.4418e-01	6.7060e-13	1.2804e-10	-7.3725e-15	2.6458e-17	-3.6224e-15	-5.6580e-20	2.1776e-14	7.0299e-19	3.2877e-15	6.0170e-19	9.0176e-19	-1.1537e-12	-2.1903e-13	-3.5176e-18	4.1492e-14	2.8043e-14	2.4492e-14	1.5774e-13	1.1440e-16	8.4179e-09	1.5501e-12	3.9016e-13	5.5691e-14	2.0261e-15	8.1966e-11	2.6378e-20	6.3515e-22	-2.7222e-17	6.9618e-15	5.5073e-13	2.4331e-14	2.4867e-01	0.0000e+00	2.2967e-30	-3.6702e-27	-7.6272e-20	-4.4169e-18	
1.6446e-03	1.0732e+03	1.0000e+05	1.0052e-01	3.0118e-01	4.9141e-03	6.1498e-04	5.4050e-05	4.6936e-03	2.3765e-04	4.9207e-01	2.2204e-07	1.1067e-10	3.7337e-11	-1.3114e-14	9.9446e-13	4.3682e-15	2.2332e-11	-2.5329e-12	4.3388e-03	2.4437e-01	3.2689e-13	-6.4401e-11	1.3502e-15	-1.8770e-17	-3.0782e-15	-3.5487e-19	-2.4815e-14	-4.9226e-19	6.4113e-16	-1.1495e-18	1.2521e-19	9.8958e-14	-2.7009e-13	-6.1862e-18	4.2486e-14	2.6725e-14	2.4441e-14	1.6030e-13	1.1069e-16	8.4206e-09	1.5349e-12	3.8115e-13	5.3903e-14	2.0798e-15	8.0479e-11	2.4117e-20	-3.6598e-21	-2.1288e-17	6.9418e-15	5.4933e-13	2.3651e-14	2.4871e-01	0.0000e+00	3.1377e-30	1.5421e-27	-4.9043e-20	3.1599e-18	
1.6552e-03	1.0732e+03	1.0000e+05	1.0051e-01	3.0122e-01	4.8411e-03	5.9542e-04	5.1936e-05	4.5839e-03	2.3362e-04	4.9222e-01	2.1004e-07	1.0619e-10	-2.5230e-11	4.0320e-14	1.5497e-12	2.1141e-14	1.5187e-10	1.0513e-11	4.1981e-03	2.4454e-01	-2.8948e-12	-8.4115e-11	1.1275e-14	-1.6581e-17	1.5167e-14	1.1070e-18	-5.3056e-14	2.9504e-18	-6.5935e-15	2.2302e-18	-1.9164e-18	2.3634e-12	1.0616e-12	7.0781e-18	4.1607e-14	2.5779e-14	2.4394e-14	1.6285e-13	1.0718e-16	8.4230e-09	1.5205e-12	3.7262e-13	5.2212e-14	1.9418e-15	7.9072e-11	2.2357e-20	1.1158e-20	1.0203e-16	6.9247e-15	5.4854e-13	2.3363e-14	2.4874e-01	0.0000e+00	-1.4145e-29	3.2906e-27	3.2974e-19	1.9000e-18	
1.6658e-03	1.0732e+03	1.0000e+05	1.0050e-01	3.0126e-01	4.7706e-03	5.7692e-04	4.9962e-05	4.4803e-03	2.2976e-04	4.9236e-01	1.9901e-07	1.0204e-10	-1.2674e-10	2.2925e-14	-2.8899e-12	-1.5875e-14	-5.6426e-11	2.2491e-11	4.0667e-03	2.4470e-01	1.1837e-12	2.2461e-10	-5.7387e-15	9.8107e-18	1.3642e-14	1.2333e-18	1.3050e-13	-1.3285e-17	-4.2482e-15	5.2545e-19	-7.4573e-19	-1.7839e-13	1.5930e-12	2.3938e-17	3.2078e-14	2.4962e-14	2.4395e-14	1.6546e-13	1.0387e-16	8.4254e-09	1.5063e-12	3.6455e-13	5.0612e-14	1.7457e-15	7.7728e-11	2.3330e-20	6.6254e-21	1.1677e-16	6.9100e-15	5.4930e-13	2.2587e-14	2.4877e-01	0.0000e+00	-1.4893e-30	-5.9421e-27	-3.9559e-19	-1.4503e-17	
1.6763e-03	1.0732e+03	1.0000e+05	1.0048e-01	3.0129e-01	4.7024e-03	5.5942e-04	4.8114e-05	4.3822e-03	2.2607e-04	4.9249e-01	1.8880e-07	9.8178e-11	2.8623e-11	-3.4455e-14	-4.4011e-12	-3.9941e-14	-3.6444e-10	-1.7938e-11	3.9438e-03	2.4485e-01	3.8211e-12	2.6691e-10	-2.0449e-14	1.9707e-16	-2.7013e-14	-2.3120e-18	1.3694e-13	1.6972e-18	1.0334e-14	2.0443e-19	3.6496e-18	-5.6709e-12	-1.8503e-12	3.9370e-18	3.0474e-14	2.3852e-14	2.4341e-14	1.6807e-13	1.0073e-16	8.4277e-09	1.4923e-12	3.5688e-13	4.9095e-14	1.8970e-15	7.6451e-11	2.2826e-20	-1.0640e-20	-1.7640e-16	6.8966e-15	5.4767e-13	2.1183e-14	2.4879e-01	0.0000e+00	2.0915e-29	-6.3603e-27	-1.0555e-20	-1.3760e-18	
1.6869e-03	1.0732e+03	1.0000e+05	1.0047e-01	3.0132e-01	4.6364e-03	5.4282e-04	4.6381e-05	4.2892e-03	2.2253e-04	4.9262e-01	1.7939e-07	9.4598e-11	2.6716e-10	-7.8196e-14	2.5326e-12	-3.7899e-15	-8.5419e-11	-6.6379e-11	3.8285e-03	2.4499e-01	-1.3058e-12	-3.4264e-10	-4.6451e-15	-4.4999e-17	-4.5986e-14	-3.1124e-18	-2.9086e-13	2.2377e-17	1.4345e-14	2.5056e-18	3.7399e-18	-2.5994e-12	-5.4508e-12	-5.5325e-17	4.3594e-14	2.2808e-14	2.4247e-14	1.7054e-13	9.7754e-17	8.4297e-09	1.4799e-12	3.4960e-13	4.7657e-14	2.1753e-15	7.5269e-11	1.6810e-20	-2.0315e-20	-4.1104e-16	6.8854e-15	5.4341e-13	2.0687e-14	2.4882e-01	0.0000e+00	-2.7287e-29	6.5495e-27	-1.3233e-19	2.8090e-17	
