         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
1.7715e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.1338e-08	3.1980e-17	9.0451e-23	3.2479e-24	4.9977e-01	
1.8079e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.1640e-08	3.5125e-17	9.5358e-23	3.3348e-24	4.9977e-01	
1.8443e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.1942e-08	3.8418e-17	1.0049e-22	3.4217e-24	4.9977e-01	
1.8806e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.2244e-08	4.1862e-17	1.0586e-22	3.5087e-24	4.9977e-01	
1.9401e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.2738e-08	4.7826e-17	1.1516e-22	3.6511e-24	4.9977e-01	
1.9995e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.3233e-08	5.4219e-17	1.2518e-22	3.7936e-24	4.9977e-01	
2.0431e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.3596e-08	5.9192e-17	1.3300e-22	3.8984e-24	4.9977e-01	
2.0867e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.3960e-08	6.4410e-17	1.4126e-22	4.0032e-24	4.9977e-01	
2.1304e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.4324e-08	6.9878e-17	1.4996e-22	4.1080e-24	4.9977e-01	
2.1740e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.4688e-08	7.5603e-17	1.5913e-22	4.2130e-24	4.9977e-01	
2.2402e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.5242e-08	8.4801e-17	1.7401e-22	4.3726e-24	4.9977e-01	
2.2886e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.5646e-08	9.1905e-17	1.8562e-22	4.4891e-24	4.9977e-01	
2.3369e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.6051e-08	9.9350e-17	1.9791e-22	4.6058e-24	4.9977e-01	
2.3853e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.6456e-08	1.0714e-16	2.1091e-22	4.7225e-24	4.9977e-01	
2.4336e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.6861e-08	1.1530e-16	2.2465e-22	4.8393e-24	4.9977e-01	
2.4819e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.7266e-08	1.2381e-16	2.3916e-22	4.9562e-24	4.9977e-01	
2.5303e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.7672e-08	1.3270e-16	2.5448e-22	5.0732e-24	4.9977e-01	
2.5786e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.8078e-08	1.4197e-16	2.7065e-22	5.1904e-24	4.9977e-01	
2.6513e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.8690e-08	1.5664e-16	2.9661e-22	5.3665e-24	4.9977e-01	
2.7239e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.9301e-08	1.7222e-16	3.2469e-22	5.5429e-24	4.9977e-01	
2.7966e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.9914e-08	1.8873e-16	3.5500e-22	5.7195e-24	4.9977e-01	
2.8692e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.0527e-08	2.0620e-16	3.8768e-22	5.8964e-24	4.9977e-01	
2.9419e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.1141e-08	2.2467e-16	4.2287e-22	6.0734e-24	4.9977e-01	
3.0145e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.1755e-08	2.4415e-16	4.6071e-22	6.2507e-24	4.9977e-01	
3.0872e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.2371e-08	2.6467e-16	5.0133e-22	6.4281e-24	4.9977e-01	
3.1598e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.2987e-08	2.8627e-16	5.4489e-22	6.6058e-24	4.9977e-01	
3.2325e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.3603e-08	3.0897e-16	5.9153e-22	6.7837e-24	4.9977e-01	
3.3051e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.4221e-08	3.3279e-16	6.4141e-22	6.9617e-24	4.9977e-01	
3.3778e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.4839e-08	3.5777e-16	6.9469e-22	7.1400e-24	4.9977e-01	
3.5031e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.5906e-08	4.0365e-16	7.9501e-22	7.4480e-24	4.9977e-01	
3.6283e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.6976e-08	4.5318e-16	9.0677e-22	7.7567e-24	4.9977e-01	
3.7536e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.8047e-08	5.0653e-16	1.0308e-21	8.0659e-24	4.9977e-01	
3.8789e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.9121e-08	5.6381e-16	1.1682e-21	8.3758e-24	4.9977e-01	
4.0042e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.0197e-08	6.2519e-16	1.3196e-21	8.6863e-24	4.9977e-01	
4.1295e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.1275e-08	6.9080e-16	1.4863e-21	8.9975e-24	4.9977e-01	
4.3405e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.3094e-08	8.1122e-16	1.8039e-21	9.5228e-24	4.9977e-01	
4.5514e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.4919e-08	9.4474e-16	2.1725e-21	1.0050e-23	4.9977e-01	
4.7623e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.6750e-08	1.0920e-15	2.5973e-21	1.0579e-23	4.9977e-01	
4.9733e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.8587e-08	1.2538e-15	3.0838e-21	1.1109e-23	4.9977e-01	
5.1842e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.0430e-08	1.4307e-15	3.6379e-21	1.1642e-23	4.9977e-01	
5.5589e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.3718e-08	1.7846e-15	4.8079e-21	1.2592e-23	4.9977e-01	
5.9336e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.7024e-08	2.1924e-15	6.2466e-21	1.3548e-23	4.9977e-01	
6.3083e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.0350e-08	2.6581e-15	7.9924e-21	1.4510e-23	4.9977e-01	
6.6830e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.3694e-08	3.1857e-15	1.0087e-20	1.5477e-23	4.9977e-01	
7.0578e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	5.7056e-08	3.7791e-15	1.2573e-20	1.6451e-23	4.9977e-01	
7.6743e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.2630e-08	4.9091e-15	1.7637e-20	1.8065e-23	4.9977e-01	
8.2908e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.8255e-08	6.2460e-15	2.4106e-20	1.9694e-23	4.9977e-01	
9.6017e-09	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	8.0386e-08	9.8582e-15	4.3584e-20	2.3212e-23	4.9977e-01	
1.0913e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	9.2750e-08	1.4663e-14	7.3094e-20	2.6801e-23	4.9977e-01	
1.2998e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.1290e-07	2.5006e-14	1.4486e-19	3.2658e-23	4.9977e-01	
1.5082e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.3364e-07	3.9704e-14	2.6634e-19	3.8701e-23	4.9977e-01	
1.7167e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.5499e-07	5.9549e-14	4.5453e-19	4.4932e-23	4.9977e-01	
2.0858e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	1.9429e-07	1.1023e-13	1.0285e-18	5.6433e-23	4.9977e-01	
2.4548e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.3551e-07	1.8052e-13	1.9064e-18	6.8533e-23	4.9977e-01	
2.8239e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	2.7872e-07	2.8027e-13	3.3724e-18	8.1262e-23	4.9977e-01	
3.3858e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	3.4833e-07	4.9294e-13	6.9199e-18	1.0186e-22	4.9977e-01	
4.4302e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	4.9028e-07	1.1406e-12	1.9863e-17	1.4418e-22	4.9978e-01	
5.4745e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5034e-01	6.4882e-07	2.2283e-12	4.7682e-17	1.9193e-22	4.9978e-01	
6.5189e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	8.2457e-07	3.8627e-12	9.3895e-17	2.4539e-22	4.9978e-01	
7.5633e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	1.0175e-06	6.2009e-12	1.7089e-16	3.0472e-22	4.9978e-01	
8.6077e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	1.2279e-06	9.3754e-12	2.8737e-16	3.7013e-22	4.9978e-01	
9.6521e-08	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	1.4558e-06	1.3533e-11	4.5511e-16	4.4179e-22	4.9978e-01	
1.0696e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	1.7011e-06	1.8827e-11	6.8750e-16	5.1983e-22	4.9978e-01	
1.1741e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	1.9638e-06	2.5411e-11	9.9950e-16	6.0439e-22	4.9978e-01	
1.3380e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	2.4104e-06	3.8732e-11	1.6914e-15	7.5046e-22	4.9978e-01	
1.5019e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5033e-01	2.8980e-06	5.6243e-11	2.6894e-15	9.1318e-22	4.9978e-01	
1.6658e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	3.4252e-06	7.8575e-11	4.0709e-15	1.0928e-21	4.9978e-01	
1.8297e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	3.9896e-06	1.0635e-10	5.9293e-15	1.2893e-21	4.9978e-01	
1.9935e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	4.5895e-06	1.4017e-10	8.3500e-15	1.5028e-21	4.9978e-01	
2.1574e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	5.2225e-06	1.8064e-10	1.1430e-14	1.7333e-21	4.9978e-01	
2.3213e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	5.8860e-06	2.2832e-10	1.5268e-14	1.9806e-21	4.9978e-01	
2.4852e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	6.5775e-06	2.8376e-10	1.9969e-14	2.2447e-21	4.9978e-01	
2.6491e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	7.2944e-06	3.4748e-10	2.5634e-14	2.5252e-21	4.9978e-01	
2.8130e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5032e-01	8.0341e-06	4.1995e-10	3.2366e-14	2.8220e-21	4.9978e-01	
2.9769e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	8.7942e-06	5.0162e-10	4.0266e-14	3.1347e-21	4.9978e-01	
3.1408e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	9.5723e-06	5.9290e-10	4.9434e-14	3.4633e-21	4.9978e-01	
3.3047e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.0366e-05	6.9418e-10	5.9967e-14	3.8072e-21	4.9979e-01	
3.4686e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.1173e-05	8.0579e-10	7.1960e-14	4.1664e-21	4.9979e-01	
3.6325e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.1992e-05	9.2803e-10	8.5501e-14	4.5404e-21	4.9979e-01	
3.7963e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.2821e-05	1.0612e-09	1.0068e-13	4.9291e-21	4.9979e-01	
3.9602e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.3657e-05	1.2055e-09	1.1757e-13	5.3322e-21	4.9979e-01	
4.2200e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.4996e-05	1.4575e-09	1.4805e-13	5.9999e-21	4.9979e-01	
4.4797e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5031e-01	1.6345e-05	1.7386e-09	1.8332e-13	6.7023e-21	4.9979e-01	
4.7394e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	1.7699e-05	2.0494e-09	2.2363e-13	7.4385e-21	4.9979e-01	
4.9992e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	1.9056e-05	2.3901e-09	2.6922e-13	8.2079e-21	4.9979e-01	
5.2589e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	2.0412e-05	2.7609e-09	3.2030e-13	9.0100e-21	4.9979e-01	
5.5186e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	2.1764e-05	3.1620e-09	3.7704e-13	9.8441e-21	4.9979e-01	
5.7784e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	2.3110e-05	3.5931e-09	4.3960e-13	1.0710e-20	4.9979e-01	
6.0381e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	2.4449e-05	4.0542e-09	5.0813e-13	1.1607e-20	4.9979e-01	
6.2978e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5030e-01	2.5778e-05	4.5449e-09	5.8273e-13	1.2536e-20	4.9979e-01	
6.5575e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	2.7098e-05	5.0651e-09	6.6352e-13	1.3495e-20	4.9979e-01	
6.8173e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	2.8407e-05	5.6142e-09	7.5058e-13	1.4485e-20	4.9979e-01	
7.0770e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	2.9704e-05	6.1920e-09	8.4399e-13	1.5505e-20	4.9979e-01	
7.3367e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.0990e-05	6.7979e-09	9.4381e-13	1.6557e-20	4.9979e-01	
7.5124e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.1854e-05	7.2234e-09	1.0150e-12	1.7285e-20	4.9979e-01	
7.6326e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.2440e-05	7.5216e-09	1.0654e-12	1.7791e-20	4.9979e-01	
7.7179e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.2856e-05	7.7369e-09	1.1020e-12	1.8155e-20	4.9979e-01	
7.7806e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.3160e-05	7.8969e-09	1.1294e-12	1.8424e-20	4.9978e-01	
7.8432e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.3464e-05	8.0584e-09	1.1571e-12	1.8694e-20	4.9978e-01	
7.9059e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.3766e-05	8.2214e-09	1.1852e-12	1.8967e-20	4.9978e-01	
7.9686e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.4068e-05	8.3860e-09	1.2137e-12	1.9241e-20	4.9978e-01	
8.0312e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.4370e-05	8.5521e-09	1.2426e-12	1.9517e-20	4.9978e-01	
8.0939e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.4670e-05	8.7198e-09	1.2718e-12	1.9795e-20	4.9978e-01	
8.1565e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.4970e-05	8.8889e-09	1.3015e-12	2.0075e-20	4.9978e-01	
8.2192e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.5269e-05	9.0596e-09	1.3315e-12	2.0356e-20	4.9978e-01	
8.2819e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.5568e-05	9.2317e-09	1.3619e-12	2.0639e-20	4.9978e-01	
8.3445e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.5865e-05	9.4054e-09	1.3927e-12	2.0924e-20	4.9978e-01	
8.3881e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6072e-05	9.5271e-09	1.4143e-12	2.1123e-20	4.9978e-01	
8.4188e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6218e-05	9.6133e-09	1.4297e-12	2.1264e-20	4.9978e-01	
8.4414e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6325e-05	9.6769e-09	1.4410e-12	2.1368e-20	4.9978e-01	
8.4640e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6432e-05	9.7408e-09	1.4524e-12	2.1473e-20	4.9978e-01	
8.4867e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6538e-05	9.8049e-09	1.4639e-12	2.1577e-20	4.9978e-01	
8.5093e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6645e-05	9.8691e-09	1.4754e-12	2.1682e-20	4.9978e-01	
8.5319e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6752e-05	9.9336e-09	1.4870e-12	2.1787e-20	4.9978e-01	
8.5545e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6858e-05	9.9982e-09	1.4986e-12	2.1892e-20	4.9978e-01	
8.5771e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.6965e-05	1.0063e-08	1.5103e-12	2.1997e-20	4.9978e-01	
8.5998e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7071e-05	1.0128e-08	1.5220e-12	2.2103e-20	4.9978e-01	
8.6224e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7177e-05	1.0193e-08	1.5338e-12	2.2209e-20	4.9978e-01	
8.6450e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7284e-05	1.0259e-08	1.5456e-12	2.2315e-20	4.9978e-01	
8.6616e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7361e-05	1.0307e-08	1.5543e-12	2.2393e-20	4.9978e-01	
8.6782e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7439e-05	1.0355e-08	1.5630e-12	2.2471e-20	4.9978e-01	
8.6948e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7517e-05	1.0403e-08	1.5718e-12	2.2550e-20	4.9978e-01	
8.7114e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7595e-05	1.0452e-08	1.5806e-12	2.2628e-20	4.9978e-01	
8.7280e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7672e-05	1.0500e-08	1.5894e-12	2.2706e-20	4.9978e-01	
8.7446e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7750e-05	1.0549e-08	1.5982e-12	2.2785e-20	4.9978e-01	
8.7612e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7828e-05	1.0598e-08	1.6071e-12	2.2864e-20	4.9978e-01	
8.7908e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.7966e-05	1.0685e-08	1.6230e-12	2.3005e-20	4.9978e-01	
8.8205e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5029e-01	3.8104e-05	1.0772e-08	1.6390e-12	2.3146e-20	4.9978e-01	
8.8501e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	3.8242e-05	1.0860e-08	1.6551e-12	2.3288e-20	4.9978e-01	
8.8798e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	3.8380e-05	1.0949e-08	1.6712e-12	2.3430e-20	4.9978e-01	
8.9369e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	3.8646e-05	1.1119e-08	1.7026e-12	2.3706e-20	4.9978e-01	
9.0431e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	3.9137e-05	1.1440e-08	1.7618e-12	2.4221e-20	4.9978e-01	
9.2181e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	3.9944e-05	1.1978e-08	1.8618e-12	2.5082e-20	4.9978e-01	
9.3931e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	4.0745e-05	1.2526e-08	1.9648e-12	2.5956e-20	4.9978e-01	
9.5682e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	4.1541e-05	1.3084e-08	2.0708e-12	2.6845e-20	4.9978e-01	
9.9199e-07	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	4.3124e-05	1.4238e-08	2.2929e-12	2.8673e-20	4.9978e-01	
1.0272e-06	1.0732e+03	1.0000e+05	2.5238e-01	2.4989e-01	2.5028e-01	4.4687e-05	1.5433e-08	2.5270e-12	3.0558e-20	4.9978e-01	
1.0623e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5028e-01	4.6230e-05	1.6666e-08	2.7733e-12	3.2500e-20	4.9978e-01	
1.0975e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5028e-01	4.7753e-05	1.7938e-08	3.0315e-12	3.4498e-20	4.9978e-01	
1.1327e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5028e-01	4.9257e-05	1.9246e-08	3.3018e-12	3.6554e-20	4.9978e-01	
1.1679e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	5.0743e-05	2.0590e-08	3.5840e-12	3.8667e-20	4.9978e-01	
1.2030e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	5.2211e-05	2.1967e-08	3.8782e-12	4.0838e-20	4.9978e-01	
1.2382e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	5.3661e-05	2.3378e-08	4.1842e-12	4.3066e-20	4.9978e-01	
1.2931e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	5.5889e-05	2.5641e-08	4.6848e-12	4.6656e-20	4.9978e-01	
1.3479e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	5.8076e-05	2.7978e-08	5.2140e-12	5.0387e-20	4.9978e-01	
1.4027e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5027e-01	6.0226e-05	3.0386e-08	5.7714e-12	5.4260e-20	4.9978e-01	
1.4958e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5026e-01	6.3792e-05	3.4623e-08	6.7819e-12	6.1160e-20	4.9978e-01	
1.5889e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5026e-01	6.7260e-05	3.9039e-08	7.8722e-12	6.8473e-20	4.9978e-01	
1.6820e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5026e-01	7.0635e-05	4.3619e-08	9.0416e-12	7.6200e-20	4.9978e-01	
1.7751e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5025e-01	7.3924e-05	4.8351e-08	1.0289e-11	8.4344e-20	4.9978e-01	
1.8682e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5025e-01	7.7132e-05	5.3225e-08	1.1614e-11	9.2905e-20	4.9978e-01	
1.9613e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5025e-01	8.0262e-05	5.8232e-08	1.3015e-11	1.0189e-19	4.9978e-01	
2.0544e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5025e-01	8.3321e-05	6.3363e-08	1.4492e-11	1.1129e-19	4.9978e-01	
2.1475e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5024e-01	8.6310e-05	6.8610e-08	1.6045e-11	1.2111e-19	4.9978e-01	
2.2406e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5024e-01	8.9234e-05	7.3968e-08	1.7672e-11	1.3135e-19	4.9978e-01	
2.3337e-06	1.0732e+03	1.0000e+05	2.5237e-01	2.4989e-01	2.5024e-01	9.2096e-05	7.9430e-08	1.9373e-11	1.4202e-19	4.9978e-01	
