         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
3.1341e-02	1.0732e+03	7.7428e-01	5.3323e-02	1.2956e-01	1.4717e-09	5.4643e-04	8.1150e-06	4.2041e-02	2.4564e-04	5.2930e-06	1.3590e-13	6.3466e-11	7.2354e-10	4.4348e-10	
3.1448e-02	1.0732e+03	7.7443e-01	5.3399e-02	1.2925e-01	1.4719e-09	5.4651e-04	8.1118e-06	4.2112e-02	2.4537e-04	5.2977e-06	1.3635e-13	6.3365e-11	7.2257e-10	4.4280e-10	
3.1554e-02	1.0732e+03	7.7458e-01	5.3475e-02	1.2896e-01	1.4722e-09	5.4658e-04	8.1079e-06	4.2183e-02	2.4510e-04	5.3024e-06	1.3681e-13	6.3267e-11	7.2164e-10	4.4215e-10	
3.1566e-02	1.0732e+03	7.7460e-01	5.3483e-02	1.2893e-01	1.4722e-09	5.4659e-04	8.1082e-06	4.2191e-02	2.4507e-04	5.3028e-06	1.3685e-13	6.3255e-11	7.2153e-10	4.4207e-10	
3.1579e-02	1.0732e+03	7.7461e-01	5.3492e-02	1.2889e-01	1.4722e-09	5.4660e-04	8.1076e-06	4.2199e-02	2.4504e-04	5.3034e-06	1.3691e-13	6.3243e-11	7.2142e-10	4.4199e-10	
3.1592e-02	1.0732e+03	7.7463e-01	5.3502e-02	1.2886e-01	1.4722e-09	5.4660e-04	8.1080e-06	4.2207e-02	2.4501e-04	5.3041e-06	1.3697e-13	6.3233e-11	7.2132e-10	4.4192e-10	
3.1600e-02	1.0732e+03	7.7464e-01	5.3506e-02	1.2883e-01	1.4723e-09	5.4661e-04	8.1071e-06	4.2213e-02	2.4499e-04	5.3043e-06	1.3700e-13	6.3223e-11	7.2123e-10	4.4186e-10	
3.1606e-02	1.0732e+03	7.7465e-01	5.3511e-02	1.2882e-01	1.4723e-09	5.4662e-04	8.1069e-06	4.2217e-02	2.4498e-04	5.3045e-06	1.3702e-13	6.3218e-11	7.2118e-10	4.4182e-10	
3.1612e-02	1.0732e+03	7.7466e-01	5.3515e-02	1.2880e-01	1.4723e-09	5.4662e-04	8.1067e-06	4.2221e-02	2.4496e-04	5.3049e-06	1.3705e-13	6.3212e-11	7.2112e-10	4.4178e-10	
3.1618e-02	1.0732e+03	7.7467e-01	5.3519e-02	1.2878e-01	1.4723e-09	5.4662e-04	8.1059e-06	4.2225e-02	2.4494e-04	5.3051e-06	1.3707e-13	6.3207e-11	7.2107e-10	4.4175e-10	
3.1623e-02	1.0732e+03	7.7468e-01	5.3523e-02	1.2877e-01	1.4723e-09	5.4663e-04	8.1067e-06	4.2228e-02	2.4493e-04	5.3052e-06	1.3710e-13	6.3202e-11	7.2102e-10	4.4171e-10	
3.1629e-02	1.0732e+03	7.7469e-01	5.3528e-02	1.2875e-01	1.4723e-09	5.4663e-04	8.1058e-06	4.2233e-02	2.4491e-04	5.3054e-06	1.3712e-13	6.3196e-11	7.2097e-10	4.4167e-10	
3.1635e-02	1.0732e+03	7.7469e-01	5.3532e-02	1.2873e-01	1.4723e-09	5.4664e-04	8.1062e-06	4.2236e-02	2.4491e-04	5.3061e-06	1.3715e-13	6.3191e-11	7.2092e-10	4.4164e-10	
3.1641e-02	1.0732e+03	7.7470e-01	5.3536e-02	1.2872e-01	1.4723e-09	5.4664e-04	8.1057e-06	4.2240e-02	2.4489e-04	5.3062e-06	1.3717e-13	6.3185e-11	7.2087e-10	4.4160e-10	
3.1647e-02	1.0732e+03	7.7471e-01	5.3540e-02	1.2870e-01	1.4724e-09	5.4664e-04	8.1057e-06	4.2244e-02	2.4487e-04	5.3061e-06	1.3720e-13	6.3180e-11	7.2082e-10	4.4157e-10	
3.1653e-02	1.0732e+03	7.7472e-01	5.3543e-02	1.2868e-01	1.4724e-09	5.4665e-04	8.1057e-06	4.2248e-02	2.4485e-04	5.3068e-06	1.3722e-13	6.3174e-11	7.2076e-10	4.4153e-10	
3.1659e-02	1.0732e+03	7.7473e-01	5.3549e-02	1.2867e-01	1.4724e-09	5.4665e-04	8.1049e-06	4.2252e-02	2.4484e-04	5.3078e-06	1.3724e-13	6.3168e-11	7.2070e-10	4.4149e-10	
3.1664e-02	1.0732e+03	7.7473e-01	5.3553e-02	1.2865e-01	1.4724e-09	5.4666e-04	8.1051e-06	4.2256e-02	2.4483e-04	5.3072e-06	1.3727e-13	6.3163e-11	7.2066e-10	4.4146e-10	
3.1668e-02	1.0732e+03	7.7474e-01	5.3555e-02	1.2864e-01	1.4724e-09	5.4666e-04	8.1049e-06	4.2258e-02	2.4482e-04	5.3070e-06	1.3729e-13	6.3159e-11	7.2062e-10	4.4143e-10	
3.1672e-02	1.0732e+03	7.7475e-01	5.3558e-02	1.2863e-01	1.4724e-09	5.4666e-04	8.1048e-06	4.2261e-02	2.4481e-04	5.3079e-06	1.3730e-13	6.3156e-11	7.2059e-10	4.4141e-10	
3.1676e-02	1.0732e+03	7.7475e-01	5.3561e-02	1.2862e-01	1.4724e-09	5.4667e-04	8.1049e-06	4.2264e-02	2.4480e-04	5.3081e-06	1.3732e-13	6.3152e-11	7.2055e-10	4.4138e-10	
3.1680e-02	1.0732e+03	7.7476e-01	5.3564e-02	1.2861e-01	1.4724e-09	5.4667e-04	8.1042e-06	4.2266e-02	2.4479e-04	5.3067e-06	1.3733e-13	6.3148e-11	7.2051e-10	4.4135e-10	
3.1684e-02	1.0732e+03	7.7476e-01	5.3567e-02	1.2860e-01	1.4724e-09	5.4667e-04	8.1044e-06	4.2269e-02	2.4478e-04	5.3075e-06	1.3735e-13	6.3145e-11	7.2048e-10	4.4133e-10	
3.1689e-02	1.0732e+03	7.7477e-01	5.3570e-02	1.2858e-01	1.4724e-09	5.4667e-04	8.1042e-06	4.2272e-02	2.4477e-04	5.3092e-06	1.3737e-13	6.3141e-11	7.2044e-10	4.4131e-10	
3.1693e-02	1.0732e+03	7.7477e-01	5.3573e-02	1.2857e-01	1.4724e-09	5.4668e-04	8.1038e-06	4.2274e-02	2.4475e-04	5.3075e-06	1.3739e-13	6.3137e-11	7.2041e-10	4.4128e-10	
3.1697e-02	1.0732e+03	7.7478e-01	5.3575e-02	1.2856e-01	1.4725e-09	5.4668e-04	8.1041e-06	4.2277e-02	2.4475e-04	5.3073e-06	1.3740e-13	6.3134e-11	7.2037e-10	4.4126e-10	
3.1701e-02	1.0732e+03	7.7479e-01	5.3578e-02	1.2855e-01	1.4725e-09	5.4668e-04	8.1039e-06	4.2280e-02	2.4474e-04	5.3098e-06	1.3742e-13	6.3130e-11	7.2034e-10	4.4123e-10	
3.1705e-02	1.0732e+03	7.7479e-01	5.3581e-02	1.2854e-01	1.4725e-09	5.4668e-04	8.1038e-06	4.2282e-02	2.4473e-04	5.3093e-06	1.3744e-13	6.3126e-11	7.2030e-10	4.4121e-10	
3.1709e-02	1.0732e+03	7.7480e-01	5.3584e-02	1.2853e-01	1.4725e-09	5.4669e-04	8.1037e-06	4.2285e-02	2.4472e-04	5.3076e-06	1.3745e-13	6.3122e-11	7.2027e-10	4.4118e-10	
3.1713e-02	1.0732e+03	7.7480e-01	5.3587e-02	1.2852e-01	1.4725e-09	5.4669e-04	8.1033e-06	4.2288e-02	2.4471e-04	5.3104e-06	1.3747e-13	6.3119e-11	7.2023e-10	4.4116e-10	
3.1715e-02	1.0732e+03	7.7481e-01	5.3589e-02	1.2851e-01	1.4725e-09	5.4669e-04	8.1034e-06	4.2289e-02	2.4470e-04	5.3094e-06	1.3748e-13	6.3116e-11	7.2021e-10	4.4114e-10	
3.1717e-02	1.0732e+03	7.7481e-01	5.3590e-02	1.2851e-01	1.4725e-09	5.4669e-04	8.1034e-06	4.2291e-02	2.4470e-04	5.3094e-06	1.3749e-13	6.3114e-11	7.2019e-10	4.4113e-10	
3.1719e-02	1.0732e+03	7.7481e-01	5.3591e-02	1.2850e-01	1.4725e-09	5.4670e-04	8.1033e-06	4.2292e-02	2.4469e-04	5.3095e-06	1.3750e-13	6.3113e-11	7.2017e-10	4.4112e-10	
3.1721e-02	1.0732e+03	7.7481e-01	5.3592e-02	1.2850e-01	1.4725e-09	5.4670e-04	8.1032e-06	4.2293e-02	2.4469e-04	5.3082e-06	1.3751e-13	6.3111e-11	7.2016e-10	4.4111e-10	
3.1723e-02	1.0732e+03	7.7482e-01	5.3594e-02	1.2849e-01	1.4725e-09	5.4670e-04	8.1032e-06	4.2294e-02	2.4468e-04	5.3092e-06	1.3752e-13	6.3109e-11	7.2014e-10	4.4110e-10	
3.1725e-02	1.0732e+03	7.7482e-01	5.3595e-02	1.2849e-01	1.4725e-09	5.4670e-04	8.1032e-06	4.2295e-02	2.4468e-04	5.3101e-06	1.3752e-13	6.3107e-11	7.2013e-10	4.4108e-10	
3.1728e-02	1.0732e+03	7.7482e-01	5.3598e-02	1.2847e-01	1.4725e-09	5.4670e-04	8.1030e-06	4.2298e-02	2.4467e-04	5.3099e-06	1.3754e-13	6.3104e-11	7.2009e-10	4.4106e-10	
3.1735e-02	1.0732e+03	7.7483e-01	5.3603e-02	1.2846e-01	1.4725e-09	5.4671e-04	8.1028e-06	4.2302e-02	2.4465e-04	5.3100e-06	1.3757e-13	6.3098e-11	7.2003e-10	4.4102e-10	
3.1742e-02	1.0732e+03	7.7484e-01	5.3607e-02	1.2844e-01	1.4725e-09	5.4671e-04	8.1026e-06	4.2307e-02	2.4464e-04	5.3103e-06	1.3760e-13	6.3091e-11	7.1997e-10	4.4098e-10	
3.1749e-02	1.0732e+03	7.7485e-01	5.3612e-02	1.2842e-01	1.4726e-09	5.4672e-04	8.1024e-06	4.2311e-02	2.4462e-04	5.3108e-06	1.3763e-13	6.3085e-11	7.1991e-10	4.4093e-10	
3.1781e-02	1.0732e+03	7.7490e-01	5.3635e-02	1.2833e-01	1.4726e-09	5.4674e-04	8.1014e-06	4.2332e-02	2.4454e-04	5.3122e-06	1.3776e-13	6.3055e-11	7.1963e-10	4.4074e-10	
3.1832e-02	1.0732e+03	7.7497e-01	5.3671e-02	1.2819e-01	1.4727e-09	5.4677e-04	8.0998e-06	4.2366e-02	2.4441e-04	5.3145e-06	1.3798e-13	6.3008e-11	7.1918e-10	4.4042e-10	
3.1917e-02	1.0732e+03	7.7509e-01	5.3731e-02	1.2796e-01	1.4729e-09	5.4683e-04	8.0972e-06	4.2422e-02	2.4420e-04	5.3181e-06	1.3833e-13	6.2930e-11	7.1843e-10	4.3990e-10	
3.2103e-02	1.0732e+03	7.7534e-01	5.3861e-02	1.2745e-01	1.4733e-09	5.4696e-04	8.0914e-06	4.2543e-02	2.4375e-04	5.3261e-06	1.3911e-13	6.2761e-11	7.1682e-10	4.3877e-10	
3.2481e-02	1.0732e+03	7.7585e-01	5.4125e-02	1.2643e-01	1.4740e-09	5.4720e-04	8.0796e-06	4.2788e-02	2.4283e-04	5.3424e-06	1.4070e-13	6.2420e-11	7.1357e-10	4.3649e-10	
3.2860e-02	1.0732e+03	7.7634e-01	5.4386e-02	1.2544e-01	1.4747e-09	5.4744e-04	8.0677e-06	4.3031e-02	2.4193e-04	5.3586e-06	1.4229e-13	6.2085e-11	7.1039e-10	4.3425e-10	
3.3239e-02	1.0732e+03	7.7682e-01	5.4645e-02	1.2446e-01	1.4754e-09	5.4767e-04	8.0559e-06	4.3271e-02	2.4103e-04	5.3746e-06	1.4387e-13	6.1757e-11	7.0725e-10	4.3206e-10	
3.3891e-02	1.0732e+03	7.7762e-01	5.5084e-02	1.2282e-01	1.4765e-09	5.4804e-04	8.0355e-06	4.3678e-02	2.3952e-04	5.4018e-06	1.4657e-13	6.1205e-11	7.0199e-10	4.2837e-10	
3.4543e-02	1.0732e+03	7.7838e-01	5.5516e-02	1.2123e-01	1.4776e-09	5.4839e-04	8.0151e-06	4.4078e-02	2.3804e-04	5.4287e-06	1.4926e-13	6.0670e-11	6.9689e-10	4.2479e-10	
3.5195e-02	1.0732e+03	7.7910e-01	5.5941e-02	1.1969e-01	1.4786e-09	5.4871e-04	7.9947e-06	4.4470e-02	2.3659e-04	5.4552e-06	1.5193e-13	6.0151e-11	6.9194e-10	4.2132e-10	
3.6216e-02	1.0732e+03	7.8017e-01	5.6594e-02	1.1736e-01	1.4800e-09	5.4918e-04	7.9627e-06	4.5071e-02	2.3439e-04	5.4960e-06	1.5609e-13	5.9369e-11	6.8447e-10	4.1609e-10	
3.7236e-02	1.0732e+03	7.8117e-01	5.7230e-02	1.1515e-01	1.4813e-09	5.4959e-04	7.9310e-06	4.5655e-02	2.3225e-04	5.5360e-06	1.6021e-13	5.8622e-11	6.7734e-10	4.1109e-10	
3.8257e-02	1.0732e+03	7.8210e-01	5.7852e-02	1.1303e-01	1.4825e-09	5.4996e-04	7.8993e-06	4.6225e-02	2.3019e-04	5.5752e-06	1.6430e-13	5.7907e-11	6.7051e-10	4.0630e-10	
3.9278e-02	1.0732e+03	7.8296e-01	5.8459e-02	1.1101e-01	1.4836e-09	5.5028e-04	7.8679e-06	4.6780e-02	2.2818e-04	5.6138e-06	1.6836e-13	5.7223e-11	6.6396e-10	4.0171e-10	
4.0298e-02	1.0732e+03	7.8377e-01	5.9053e-02	1.0907e-01	1.4845e-09	5.5057e-04	7.8367e-06	4.7321e-02	2.2624e-04	5.6516e-06	1.7238e-13	5.6566e-11	6.5768e-10	3.9731e-10	
4.1319e-02	1.0732e+03	7.8452e-01	5.9633e-02	1.0721e-01	1.4854e-09	5.5082e-04	7.8058e-06	4.7849e-02	2.2436e-04	5.6888e-06	1.7637e-13	5.5936e-11	6.5165e-10	3.9309e-10	
4.2340e-02	1.0732e+03	7.8522e-01	6.0202e-02	1.0542e-01	1.4862e-09	5.5103e-04	7.7751e-06	4.8365e-02	2.2252e-04	5.7255e-06	1.8033e-13	5.5331e-11	6.4586e-10	3.8902e-10	
4.3360e-02	1.0732e+03	7.8588e-01	6.0758e-02	1.0371e-01	1.4868e-09	5.5122e-04	7.7448e-06	4.8869e-02	2.2075e-04	5.7615e-06	1.8426e-13	5.4749e-11	6.4029e-10	3.8512e-10	
4.4381e-02	1.0732e+03	7.8649e-01	6.1304e-02	1.0206e-01	1.4875e-09	5.5138e-04	7.7147e-06	4.9361e-02	2.1902e-04	5.7969e-06	1.8816e-13	5.4189e-11	6.3492e-10	3.8135e-10	
4.5402e-02	1.0732e+03	7.8706e-01	6.1838e-02	1.0048e-01	1.4880e-09	5.5151e-04	7.6850e-06	4.9843e-02	2.1733e-04	5.8318e-06	1.9203e-13	5.3649e-11	6.2975e-10	3.7773e-10	
4.6422e-02	1.0732e+03	7.8760e-01	6.2363e-02	9.8946e-02	1.4885e-09	5.5161e-04	7.6556e-06	5.0315e-02	2.1570e-04	5.8663e-06	1.9587e-13	5.3128e-11	6.2476e-10	3.7422e-10	
4.7443e-02	1.0732e+03	7.8809e-01	6.2877e-02	9.7475e-02	1.4889e-09	5.5170e-04	7.6266e-06	5.0776e-02	2.1410e-04	5.9002e-06	1.9969e-13	5.2627e-11	6.1995e-10	3.7085e-10	
4.8464e-02	1.0732e+03	7.8856e-01	6.3381e-02	9.6052e-02	1.4892e-09	5.5176e-04	7.5980e-06	5.1228e-02	2.1255e-04	5.9336e-06	2.0348e-13	5.2141e-11	6.1529e-10	3.6758e-10	
4.9484e-02	1.0732e+03	7.8900e-01	6.3877e-02	9.4681e-02	1.4895e-09	5.5180e-04	7.5695e-06	5.1671e-02	2.1103e-04	5.9666e-06	2.0724e-13	5.1673e-11	6.1080e-10	3.6443e-10	
5.0505e-02	1.0732e+03	7.8940e-01	6.4363e-02	9.3356e-02	1.4898e-09	5.5182e-04	7.5416e-06	5.2105e-02	2.0956e-04	5.9992e-06	2.1098e-13	5.1220e-11	6.0645e-10	3.6138e-10	
5.1526e-02	1.0732e+03	7.8978e-01	6.4841e-02	9.2074e-02	1.4900e-09	5.5183e-04	7.5139e-06	5.2531e-02	2.0812e-04	6.0314e-06	2.1469e-13	5.0782e-11	6.0224e-10	3.5843e-10	
5.2546e-02	1.0732e+03	7.9013e-01	6.5311e-02	9.0836e-02	1.4901e-09	5.5182e-04	7.4866e-06	5.2949e-02	2.0671e-04	6.0631e-06	2.1838e-13	5.0358e-11	5.9817e-10	3.5557e-10	
5.3567e-02	1.0732e+03	7.9046e-01	6.5773e-02	8.9634e-02	1.4902e-09	5.5180e-04	7.4597e-06	5.3359e-02	2.0533e-04	6.0945e-06	2.2204e-13	4.9946e-11	5.9422e-10	3.5279e-10	
5.4588e-02	1.0732e+03	7.9077e-01	6.6227e-02	8.8472e-02	1.4903e-09	5.5176e-04	7.4331e-06	5.3761e-02	2.0399e-04	6.1255e-06	2.2568e-13	4.9547e-11	5.9039e-10	3.5010e-10	
5.5609e-02	1.0732e+03	7.9106e-01	6.6674e-02	8.7346e-02	1.4904e-09	5.5170e-04	7.4068e-06	5.4157e-02	2.0268e-04	6.1562e-06	2.2930e-13	4.9161e-11	5.8667e-10	3.4750e-10	
5.6629e-02	1.0732e+03	7.9132e-01	6.7113e-02	8.6253e-02	1.4904e-09	5.5164e-04	7.3809e-06	5.4545e-02	2.0140e-04	6.1865e-06	2.3290e-13	4.8785e-11	5.8307e-10	3.4496e-10	
5.7650e-02	1.0732e+03	7.9157e-01	6.7546e-02	8.5194e-02	1.4903e-09	5.5156e-04	7.3553e-06	5.4927e-02	2.0014e-04	6.2164e-06	2.3647e-13	4.8421e-11	5.7957e-10	3.4250e-10	
5.8671e-02	1.0732e+03	7.9180e-01	6.7972e-02	8.4164e-02	1.4903e-09	5.5148e-04	7.3302e-06	5.5303e-02	1.9892e-04	6.2460e-06	2.4003e-13	4.8067e-11	5.7616e-10	3.4010e-10	
5.9691e-02	1.0732e+03	7.9201e-01	6.8392e-02	8.3165e-02	1.4902e-09	5.5138e-04	7.3052e-06	5.5672e-02	1.9771e-04	6.2754e-06	2.4356e-13	4.7723e-11	5.7285e-10	3.3778e-10	
6.0338e-02	1.0732e+03	7.9213e-01	6.8655e-02	8.2546e-02	1.4901e-09	5.5131e-04	7.2896e-06	5.5903e-02	1.9696e-04	6.2938e-06	2.4579e-13	4.7510e-11	5.7080e-10	3.3634e-10	
6.0985e-02	1.0732e+03	7.9225e-01	6.8915e-02	8.1938e-02	1.4901e-09	5.5124e-04	7.2741e-06	5.6132e-02	1.9623e-04	6.3121e-06	2.4801e-13	4.7300e-11	5.6878e-10	3.3492e-10	
6.1632e-02	1.0732e+03	7.9237e-01	6.9173e-02	8.1341e-02	1.4900e-09	5.5116e-04	7.2588e-06	5.6358e-02	1.9550e-04	6.3303e-06	2.5022e-13	4.7094e-11	5.6680e-10	3.3353e-10	
6.2279e-02	1.0732e+03	7.9248e-01	6.9428e-02	8.0754e-02	1.4899e-09	5.5109e-04	7.2435e-06	5.6582e-02	1.9478e-04	6.3484e-06	2.5243e-13	4.6892e-11	5.6485e-10	3.3216e-10	
6.3550e-02	1.0732e+03	7.9267e-01	6.9923e-02	7.9632e-02	1.4896e-09	5.5092e-04	7.2140e-06	5.7016e-02	1.9339e-04	6.3836e-06	2.5673e-13	4.6504e-11	5.6112e-10	3.2953e-10	
6.4820e-02	1.0732e+03	7.9285e-01	7.0409e-02	7.8546e-02	1.4894e-09	5.5075e-04	7.1849e-06	5.7441e-02	1.9204e-04	6.4184e-06	2.6101e-13	4.6129e-11	5.5751e-10	3.2699e-10	
6.6090e-02	1.0732e+03	7.9300e-01	7.0887e-02	7.7495e-02	1.4891e-09	5.5057e-04	7.1564e-06	5.7859e-02	1.9072e-04	6.4527e-06	2.6526e-13	4.5765e-11	5.5401e-10	3.2453e-10	
6.7361e-02	1.0732e+03	7.9314e-01	7.1357e-02	7.6478e-02	1.4888e-09	5.5037e-04	7.1283e-06	5.8269e-02	1.8943e-04	6.4867e-06	2.6948e-13	4.5413e-11	5.5062e-10	3.2214e-10	
6.8631e-02	1.0732e+03	7.9327e-01	7.1819e-02	7.5492e-02	1.4885e-09	5.5016e-04	7.1006e-06	5.8671e-02	1.8817e-04	6.5203e-06	2.7368e-13	4.5072e-11	5.4733e-10	3.1982e-10	
6.9901e-02	1.0732e+03	7.9337e-01	7.2274e-02	7.4536e-02	1.4881e-09	5.4995e-04	7.0734e-06	5.9067e-02	1.8694e-04	6.5535e-06	2.7785e-13	4.4740e-11	5.4414e-10	3.1757e-10	
7.1171e-02	1.0732e+03	7.9346e-01	7.2722e-02	7.3609e-02	1.4877e-09	5.4973e-04	7.0466e-06	5.9456e-02	1.8573e-04	6.5864e-06	2.8199e-13	4.4418e-11	5.4104e-10	3.1539e-10	
7.3337e-02	1.0732e+03	7.9359e-01	7.3469e-02	7.2092e-02	1.4870e-09	5.4933e-04	7.0020e-06	6.0105e-02	1.8374e-04	6.6417e-06	2.8900e-13	4.3891e-11	5.3596e-10	3.1180e-10	
7.5503e-02	1.0732e+03	7.9368e-01	7.4196e-02	7.0646e-02	1.4862e-09	5.4892e-04	6.9585e-06	6.0736e-02	1.8182e-04	6.6960e-06	2.9594e-13	4.3388e-11	5.3111e-10	3.0838e-10	
7.7669e-02	1.0732e+03	7.9373e-01	7.4906e-02	6.9270e-02	1.4854e-09	5.4848e-04	6.9162e-06	6.1350e-02	1.7997e-04	6.7494e-06	3.0281e-13	4.2909e-11	5.2649e-10	3.0512e-10	
7.9835e-02	1.0732e+03	7.9376e-01	7.5598e-02	6.7955e-02	1.4846e-09	5.4803e-04	6.8750e-06	6.1949e-02	1.7819e-04	6.8020e-06	3.0962e-13	4.2450e-11	5.2207e-10	3.0199e-10	
8.2001e-02	1.0732e+03	7.9376e-01	7.6274e-02	6.6701e-02	1.4837e-09	5.4757e-04	6.8348e-06	6.2532e-02	1.7646e-04	6.8538e-06	3.1636e-13	4.2012e-11	5.1784e-10	2.9900e-10	
8.4166e-02	1.0732e+03	7.9373e-01	7.6934e-02	6.5499e-02	1.4827e-09	5.4709e-04	6.7958e-06	6.3102e-02	1.7479e-04	6.9048e-06	3.2305e-13	4.1592e-11	5.1378e-10	2.9613e-10	
8.6332e-02	1.0732e+03	7.9368e-01	7.7580e-02	6.4351e-02	1.4818e-09	5.4661e-04	6.7575e-06	6.3658e-02	1.7317e-04	6.9551e-06	3.2967e-13	4.1190e-11	5.0991e-10	2.9339e-10	
8.8498e-02	1.0732e+03	7.9361e-01	7.8211e-02	6.3246e-02	1.4808e-09	5.4611e-04	6.7207e-06	6.4202e-02	1.7160e-04	7.0046e-06	3.3625e-13	4.0802e-11	5.0617e-10	2.9074e-10	
9.0664e-02	1.0732e+03	7.9352e-01	7.8829e-02	6.2188e-02	1.4797e-09	5.4561e-04	6.6842e-06	6.4733e-02	1.7008e-04	7.0535e-06	3.4277e-13	4.0431e-11	5.0258e-10	2.8820e-10	
9.1999e-02	1.0732e+03	7.9346e-01	7.9203e-02	6.1557e-02	1.4791e-09	5.4529e-04	6.6623e-06	6.5055e-02	1.6917e-04	7.0834e-06	3.4676e-13	4.0210e-11	5.0044e-10	2.8668e-10	
9.2854e-02	1.0732e+03	7.9341e-01	7.9440e-02	6.1160e-02	1.4787e-09	5.4509e-04	6.6484e-06	6.5259e-02	1.6859e-04	7.1023e-06	3.4931e-13	4.0070e-11	4.9910e-10	2.8573e-10	
9.3444e-02	1.0732e+03	7.9338e-01	7.9603e-02	6.0890e-02	1.4784e-09	5.4495e-04	6.6389e-06	6.5399e-02	1.6819e-04	7.1154e-06	3.5106e-13	3.9975e-11	4.9818e-10	2.8507e-10	
9.4034e-02	1.0732e+03	7.9335e-01	7.9764e-02	6.0624e-02	1.4781e-09	5.4481e-04	6.6295e-06	6.5538e-02	1.6780e-04	7.1283e-06	3.5281e-13	3.9881e-11	4.9727e-10	2.8443e-10	
9.4624e-02	1.0732e+03	7.9331e-01	7.9925e-02	6.0358e-02	1.4778e-09	5.4466e-04	6.6202e-06	6.5676e-02	1.6742e-04	7.1413e-06	3.5456e-13	3.9788e-11	4.9637e-10	2.8379e-10	
9.5214e-02	1.0732e+03	7.9328e-01	8.0085e-02	6.0097e-02	1.4775e-09	5.4452e-04	6.6109e-06	6.5814e-02	1.6703e-04	7.1542e-06	3.5630e-13	3.9696e-11	4.9548e-10	2.8316e-10	
9.5804e-02	1.0732e+03	7.9324e-01	8.0244e-02	5.9836e-02	1.4772e-09	5.4438e-04	6.6018e-06	6.5950e-02	1.6665e-04	7.1670e-06	3.5804e-13	3.9604e-11	4.9460e-10	2.8253e-10	
9.6394e-02	1.0732e+03	7.9320e-01	8.0403e-02	5.9582e-02	1.4769e-09	5.4424e-04	6.5921e-06	6.6086e-02	1.6627e-04	7.1799e-06	3.5977e-13	3.9515e-11	4.9373e-10	2.8192e-10	
9.6465e-02	1.0732e+03	7.9320e-01	8.0421e-02	5.9551e-02	1.4769e-09	5.4422e-04	6.5913e-06	6.6103e-02	1.6622e-04	7.1814e-06	3.5998e-13	3.9504e-11	4.9363e-10	2.8184e-10	
9.6515e-02	1.0732e+03	7.9320e-01	8.0434e-02	5.9531e-02	1.4769e-09	5.4421e-04	6.5906e-06	6.6114e-02	1.6619e-04	7.1824e-06	3.6013e-13	3.9497e-11	4.9356e-10	2.8179e-10	
9.6564e-02	1.0732e+03	7.9319e-01	8.0447e-02	5.9509e-02	1.4768e-09	5.4420e-04	6.5898e-06	6.6125e-02	1.6616e-04	7.1835e-06	3.6027e-13	3.9489e-11	4.9348e-10	2.8174e-10	
9.6614e-02	1.0732e+03	7.9319e-01	8.0461e-02	5.9487e-02	1.4768e-09	5.4418e-04	6.5891e-06	6.6137e-02	1.6613e-04	7.1846e-06	3.6042e-13	3.9481e-11	4.9341e-10	2.8169e-10	
9.6663e-02	1.0732e+03	7.9319e-01	8.0474e-02	5.9466e-02	1.4768e-09	5.4417e-04	6.5883e-06	6.6148e-02	1.6610e-04	7.1857e-06	3.6056e-13	3.9474e-11	4.9334e-10	2.8164e-10	
9.6713e-02	1.0732e+03	7.9319e-01	8.0487e-02	5.9445e-02	1.4768e-09	5.4416e-04	6.5876e-06	6.6159e-02	1.6607e-04	7.1867e-06	3.6071e-13	3.9467e-11	4.9327e-10	2.8159e-10	
9.6762e-02	1.0732e+03	7.9318e-01	8.0500e-02	5.9423e-02	1.4767e-09	5.4415e-04	6.5866e-06	6.6171e-02	1.6603e-04	7.1878e-06	3.6085e-13	3.9459e-11	4.9319e-10	2.8153e-10	
9.6795e-02	1.0732e+03	7.9318e-01	8.0509e-02	5.9409e-02	1.4767e-09	5.4414e-04	6.5863e-06	6.6178e-02	1.6601e-04	7.1885e-06	3.6095e-13	3.9454e-11	4.9314e-10	2.8150e-10	
9.6818e-02	1.0732e+03	7.9318e-01	8.0515e-02	5.9400e-02	1.4767e-09	5.4413e-04	6.5859e-06	6.6183e-02	1.6600e-04	7.1890e-06	3.6102e-13	3.9451e-11	4.9311e-10	2.8148e-10	
9.6840e-02	1.0732e+03	7.9318e-01	8.0521e-02	5.9390e-02	1.4767e-09	5.4413e-04	6.5856e-06	6.6188e-02	1.6599e-04	7.1895e-06	3.6108e-13	3.9447e-11	4.9308e-10	2.8145e-10	
9.6862e-02	1.0732e+03	7.9318e-01	8.0527e-02	5.9380e-02	1.4767e-09	5.4412e-04	6.5851e-06	6.6193e-02	1.6597e-04	7.1899e-06	3.6114e-13	3.9444e-11	4.9305e-10	2.8143e-10	
9.6884e-02	1.0732e+03	7.9317e-01	8.0533e-02	5.9371e-02	1.4767e-09	5.4412e-04	6.5849e-06	6.6198e-02	1.6596e-04	7.1904e-06	3.6121e-13	3.9440e-11	4.9302e-10	2.8141e-10	
