         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
3.8123e-03	1.1730e+03	1.2073e+05	2.7698e-01	1.0168e-01	3.6095e-02	7.4921e-03	1.4793e-01	4.1403e-03	2.8849e-01	5.5175e-05	5.4195e-08	2.0444e-07	2.3653e-07	7.0015e-07	3.5344e-07	1.0273e-04	1.7725e-03	1.7795e-01	2.7085e-02	8.8879e-06	7.6375e-05	4.5649e-08	1.0135e-08	3.9377e-09	1.5833e-09	1.5005e-05	1.7632e-07	1.9589e-05	-6.6293e-10	2.2143e-11	2.6189e-07	3.9443e-06	1.5246e-09	2.0832e-10	2.9090e-11	2.3099e-12	4.3487e-12	7.7820e-15	8.2294e-09	2.7083e-12	2.3915e-12	5.2249e-13	1.4675e-12	1.5160e-08	1.0887e-13	8.5998e-15	2.8344e-13	6.0011e-13	4.9211e-11	1.6853e-11	2.0708e-01	0.0000e+00	-7.6759e-17	7.7761e-18	3.5391e-08	1.2021e-09	
3.8124e-03	1.1730e+03	1.2067e+05	2.7698e-01	1.0034e-01	3.6485e-02	7.6160e-03	1.4697e-01	4.1834e-03	2.9004e-01	5.5275e-05	5.3593e-08	1.9571e-07	2.2261e-07	6.5057e-07	3.3218e-07	9.5867e-05	1.6635e-03	1.7782e-01	2.7437e-02	8.3709e-06	7.1610e-05	4.2891e-08	9.4207e-09	3.5971e-09	1.4153e-09	1.3232e-05	1.5638e-07	1.7276e-05	8.0654e-10	1.9391e-11	2.3241e-07	3.4997e-06	1.3448e-09	2.0609e-10	2.9114e-11	2.2695e-12	4.2645e-12	7.8614e-15	8.3344e-09	2.7596e-12	2.3885e-12	5.3322e-13	1.4789e-12	1.5113e-08	1.0007e-13	8.0897e-15	2.5863e-13	5.9814e-13	4.8488e-11	1.6884e-11	2.0717e-01	0.0000e+00	8.9886e-17	1.4084e-17	3.1488e-08	7.9683e-10	
3.8125e-03	1.1730e+03	1.2062e+05	2.7698e-01	9.8998e-02	3.6864e-02	7.7377e-03	1.4603e-01	4.2253e-03	2.9159e-01	5.5361e-05	5.2997e-08	1.8707e-07	2.0930e-07	6.0418e-07	3.1191e-07	8.9418e-05	1.5600e-03	1.7769e-01	2.7791e-02	7.8772e-06	6.7097e-05	4.0265e-08	8.7510e-09	3.2851e-09	1.2621e-09	1.1644e-05	1.3841e-07	1.5208e-05	-8.0440e-10	1.5407e-11	2.0580e-07	3.0991e-06	1.1838e-09	2.0394e-10	2.9129e-11	2.2293e-12	4.1798e-12	7.9386e-15	8.4393e-09	2.8110e-12	2.3853e-12	5.4390e-13	1.4898e-12	1.5064e-08	9.1963e-14	7.6029e-15	2.3577e-13	5.9605e-13	4.7762e-11	1.6910e-11	2.0727e-01	0.0000e+00	-6.9609e-17	-9.9164e-18	2.7950e-08	1.0687e-09	
3.8127e-03	1.1730e+03	1.2056e+05	2.7698e-01	9.7665e-02	3.7233e-02	7.8568e-03	1.4509e-01	4.2659e-03	2.9313e-01	5.5432e-05	5.2406e-08	1.7858e-07	1.9663e-07	5.6079e-07	2.9263e-07	8.3351e-05	1.4620e-03	1.7755e-01	2.8149e-02	7.4065e-06	6.2828e-05	3.7770e-08	8.1228e-09	2.9995e-09	1.1227e-09	1.0226e-05	1.2226e-07	1.3364e-05	1.3485e-09	1.4270e-11	1.8185e-07	2.7390e-06	1.0399e-09	2.0186e-10	2.9136e-11	2.1894e-12	4.0949e-12	8.0136e-15	8.5442e-09	2.8625e-12	2.3821e-12	5.5450e-13	1.4999e-12	1.5013e-08	8.4479e-14	7.1400e-15	2.1476e-13	5.9386e-13	4.7035e-11	1.6930e-11	2.0737e-01	0.0000e+00	1.1269e-16	1.2346e-17	2.4760e-08	4.7833e-10	
3.8128e-03	1.1730e+03	1.2050e+05	2.7698e-01	9.6338e-02	3.7591e-02	7.9734e-03	1.4416e-01	4.3051e-03	2.9466e-01	5.5488e-05	5.1821e-08	1.7027e-07	1.8455e-07	5.2029e-07	2.7430e-07	7.7667e-05	1.3692e-03	1.7740e-01	2.8509e-02	6.9582e-06	5.8792e-05	3.5400e-08	7.5356e-09	2.7381e-09	9.9635e-10	8.9634e-06	1.0778e-07	1.1724e-05	-1.5932e-09	1.0544e-11	1.6035e-07	2.4163e-06	9.1172e-10	1.9986e-10	2.9135e-11	2.1498e-12	4.0099e-12	8.0862e-15	8.6490e-09	2.9141e-12	2.3787e-12	5.6502e-13	1.5094e-12	1.4960e-08	7.7620e-14	6.6998e-15	1.9550e-13	5.9158e-13	4.6308e-11	1.6946e-11	2.0747e-01	0.0000e+00	-1.2313e-16	-1.7270e-17	2.1883e-08	1.0229e-09	
3.8129e-03	1.1730e+03	1.2044e+05	2.7698e-01	9.5020e-02	3.7937e-02	8.0873e-03	1.4325e-01	4.3429e-03	2.9619e-01	5.5529e-05	5.1241e-08	1.6213e-07	1.7309e-07	4.8249e-07	2.5692e-07	7.2322e-05	1.2815e-03	1.7724e-01	2.8873e-02	6.5321e-06	5.4983e-05	3.3155e-08	6.9850e-09	2.4991e-09	8.8219e-10	7.8417e-06	9.4838e-08	1.0268e-05	2.5225e-09	1.1604e-11	1.4110e-07	2.1277e-06	7.9778e-10	1.9794e-10	2.9126e-11	2.1105e-12	3.9249e-12	8.1564e-15	8.7538e-09	2.9657e-12	2.3753e-12	5.7544e-13	1.5182e-12	1.4905e-08	7.1266e-14	6.2825e-15	1.7786e-13	5.8921e-13	4.5584e-11	1.6957e-11	2.0757e-01	0.0000e+00	1.8983e-16	3.0444e-17	1.9307e-08	-5.4788e-11	
3.8131e-03	1.1730e+03	1.2038e+05	2.7698e-01	9.3710e-02	3.8270e-02	8.1983e-03	1.4235e-01	4.3792e-03	2.9771e-01	5.5556e-05	5.0666e-08	1.5420e-07	1.6220e-07	4.4728e-07	2.4044e-07	6.7333e-05	1.1986e-03	1.7708e-01	2.9239e-02	6.1274e-06	5.1389e-05	3.1028e-08	6.4730e-09	2.2806e-09	7.7936e-10	6.8479e-06	8.3295e-08	8.9768e-06	-3.7000e-09	5.8388e-12	1.2392e-07	1.8702e-06	6.9679e-10	1.9610e-10	2.9110e-11	2.0717e-12	3.8402e-12	8.2241e-15	8.8584e-09	3.0174e-12	2.3717e-12	5.8576e-13	1.5263e-12	1.4847e-08	6.5488e-14	5.8871e-15	1.6175e-13	5.8676e-13	4.4863e-11	1.6963e-11	2.0768e-01	0.0000e+00	-2.6612e-16	-4.1801e-17	1.6992e-08	1.3857e-09	
3.8132e-03	1.1730e+03	1.2032e+05	2.7698e-01	9.2411e-02	3.8592e-02	8.3064e-03	1.4145e-01	4.4142e-03	2.9922e-01	5.5568e-05	5.0096e-08	1.4649e-07	1.5190e-07	4.1449e-07	2.2487e-07	6.2629e-05	1.1205e-03	1.7691e-01	2.9608e-02	5.7437e-06	4.8005e-05	2.9019e-08	5.9911e-09	2.0809e-09	6.8701e-10	5.9693e-06	7.3023e-08	7.8377e-06	6.0290e-09	1.1541e-11	1.0863e-07	1.6411e-06	6.0748e-10	1.9434e-10	2.9086e-11	2.0334e-12	3.7557e-12	8.2892e-15	8.9630e-09	3.0692e-12	2.3680e-12	5.9596e-13	1.5338e-12	1.4789e-08	6.0076e-14	5.5133e-15	1.4705e-13	5.8424e-13	4.4148e-11	1.6965e-11	2.0778e-01	0.0000e+00	4.2647e-16	7.1756e-17	1.4939e-08	-1.1055e-09	
3.8133e-03	1.1730e+03	1.2025e+05	2.7698e-01	9.1123e-02	3.8900e-02	8.4114e-03	1.4058e-01	4.4477e-03	3.0071e-01	5.5565e-05	4.9531e-08	1.3902e-07	1.4215e-07	3.8398e-07	2.1012e-07	5.8280e-05	1.0468e-03	1.7673e-01	2.9980e-02	5.3804e-06	4.4816e-05	2.7119e-08	5.5485e-09	1.8988e-09	6.0432e-10	5.1946e-06	6.3911e-08	6.8296e-06	-9.8184e-09	-1.3516e-12	9.5051e-08	1.4376e-06	5.2870e-10	1.9264e-10	2.9056e-11	1.9957e-12	3.6717e-12	8.3518e-15	9.0674e-09	3.1210e-12	2.3643e-12	6.0605e-13	1.5406e-12	1.4728e-08	5.5266e-14	5.1600e-15	1.3367e-13	5.8166e-13	4.3438e-11	1.6963e-11	2.0789e-01	0.0000e+00	-6.7870e-16	-1.1819e-16	1.3088e-08	2.8975e-09	
3.8134e-03	1.1730e+03	1.2021e+05	2.7698e-01	9.0249e-02	3.9104e-02	8.4815e-03	1.3998e-01	4.4697e-03	3.0173e-01	5.5555e-05	4.9148e-08	1.3403e-07	1.3579e-07	3.6436e-07	2.0053e-07	5.5425e-05	9.9883e-04	1.7661e-01	3.0235e-02	5.1431e-06	4.2748e-05	2.5883e-08	5.2576e-09	1.7831e-09	5.5289e-10	4.7185e-06	5.8281e-08	6.2129e-06	-7.3233e-10	6.3545e-12	8.6656e-08	1.3119e-06	4.8029e-10	1.9153e-10	2.9032e-11	1.9702e-12	3.6146e-12	8.3930e-15	9.1389e-09	3.1565e-12	2.3617e-12	6.1287e-13	1.5448e-12	1.4686e-08	5.2072e-14	4.9299e-15	1.2521e-13	5.7985e-13	4.2956e-11	1.6959e-11	2.0797e-01	0.0000e+00	-5.8681e-17	1.1673e-17	1.1956e-08	2.1774e-10	
3.8135e-03	1.1730e+03	1.2016e+05	2.7698e-01	8.9380e-02	3.9302e-02	8.5500e-03	1.3939e-01	4.4911e-03	3.0275e-01	5.5538e-05	4.8766e-08	1.2916e-07	1.2968e-07	3.4570e-07	1.9131e-07	5.2713e-05	9.5285e-04	1.7648e-01	3.0492e-02	4.9148e-06	4.0764e-05	2.4695e-08	4.9821e-09	1.6744e-09	5.0535e-10	4.2829e-06	5.3112e-08	5.6478e-06	1.9243e-09	1.0438e-11	7.8940e-08	1.1963e-06	4.3597e-10	1.9044e-10	2.9005e-11	1.9449e-12	3.5577e-12	8.4331e-15	9.2103e-09	3.1920e-12	2.3590e-12	6.1964e-13	1.5488e-12	1.4643e-08	4.9098e-14	4.7087e-15	1.1728e-13	5.7802e-13	4.2478e-11	1.6953e-11	2.0805e-01	0.0000e+00	1.3011e-16	7.6361e-17	1.0907e-08	-1.0164e-09	
3.8136e-03	1.1730e+03	1.2012e+05	2.7698e-01	8.8518e-02	3.9493e-02	8.6171e-03	1.3881e-01	4.5118e-03	3.0375e-01	5.5514e-05	4.8387e-08	1.2441e-07	1.2382e-07	3.2802e-07	1.8251e-07	5.0123e-05	9.0875e-04	1.7635e-01	3.0750e-02	4.6950e-06	3.8862e-05	2.3560e-08	4.7199e-09	1.5726e-09	4.6147e-10	3.8846e-06	4.8354e-08	5.1279e-06	6.7457e-09	2.8380e-12	7.1854e-08	1.0901e-06	3.9546e-10	1.8939e-10	2.8975e-11	1.9200e-12	3.5011e-12	8.4718e-15	9.2816e-09	3.2275e-12	2.3563e-12	6.2634e-13	1.5525e-12	1.4599e-08	4.6287e-14	4.4969e-15	1.0986e-13	5.7617e-13	4.2004e-11	1.6945e-11	2.0813e-01	0.0000e+00	6.5021e-16	-1.7871e-17	9.9681e-09	-5.3185e-11	
3.8137e-03	1.1730e+03	1.2007e+05	2.7698e-01	8.7663e-02	3.9678e-02	8.6826e-03	1.3823e-01	4.5318e-03	3.0476e-01	5.5484e-05	4.8010e-08	1.1981e-07	1.1820e-07	3.1111e-07	1.7393e-07	4.7672e-05	8.6650e-04	1.7622e-01	3.1008e-02	4.4842e-06	3.7042e-05	2.2462e-08	4.4730e-09	1.4768e-09	4.2102e-10	3.5208e-06	4.3977e-08	4.6546e-06	-1.5871e-09	1.4730e-12	6.5356e-08	9.9269e-07	3.5845e-10	1.8837e-10	2.8942e-11	1.8953e-12	3.4450e-12	8.5093e-15	9.3529e-09	3.2630e-12	2.3535e-12	6.3297e-13	1.5559e-12	1.4555e-08	4.3697e-14	4.2939e-15	1.0292e-13	5.7429e-13	4.1534e-11	1.6936e-11	2.0821e-01	0.0000e+00	-3.0120e-16	-3.2816e-17	9.0609e-09	9.0785e-10	
3.8138e-03	1.1730e+03	1.2003e+05	2.7698e-01	8.6815e-02	3.9857e-02	8.7466e-03	1.3766e-01	4.5510e-03	3.0575e-01	5.5447e-05	4.7636e-08	1.1526e-07	1.1273e-07	2.9507e-07	1.6581e-07	4.5307e-05	8.2602e-04	1.7609e-01	3.1268e-02	4.2817e-06	3.5300e-05	2.1412e-08	4.2350e-09	1.3867e-09	3.8378e-10	3.1889e-06	4.0005e-08	4.2236e-06	5.2718e-09	7.9523e-12	5.9403e-08	9.0335e-07	3.2468e-10	1.8737e-10	2.8907e-11	1.8710e-12	3.3892e-12	8.5454e-15	9.4241e-09	3.2985e-12	2.3508e-12	6.3952e-13	1.5590e-12	1.4510e-08	4.1186e-14	4.0969e-15	9.6429e-14	5.7239e-13	4.1069e-11	1.6925e-11	2.0829e-01	0.0000e+00	5.1685e-16	6.6395e-17	8.2488e-09	-1.2491e-09	
3.8139e-03	1.1730e+03	1.1998e+05	2.7698e-01	8.5974e-02	4.0030e-02	8.8090e-03	1.3709e-01	4.5696e-03	3.0675e-01	5.5404e-05	4.7264e-08	1.1088e-07	1.0759e-07	2.7989e-07	1.5800e-07	4.3073e-05	7.8726e-04	1.7595e-01	3.1528e-02	4.0871e-06	3.3633e-05	2.0409e-08	4.0109e-09	1.3024e-09	3.4955e-10	2.8863e-06	3.6338e-08	3.8282e-06	1.5322e-09	3.1141e-12	5.3951e-08	8.2152e-07	2.9389e-10	1.8641e-10	2.8869e-11	1.8469e-12	3.3339e-12	8.5803e-15	9.4953e-09	3.3341e-12	2.3479e-12	6.4601e-13	1.5618e-12	1.4464e-08	3.8863e-14	3.9110e-15	9.0359e-14	5.7047e-13	4.0608e-11	1.6912e-11	2.0837e-01	0.0000e+00	1.1194e-16	1.4035e-18	7.5041e-09	3.1746e-11	
3.8140e-03	1.1730e+03	1.1993e+05	2.7698e-01	8.5140e-02	4.0196e-02	8.8699e-03	1.3653e-01	4.5876e-03	3.0773e-01	5.5354e-05	4.6894e-08	1.0663e-07	1.0262e-07	2.6546e-07	1.5052e-07	4.0942e-05	7.5015e-04	1.7582e-01	3.1790e-02	3.9004e-06	3.2038e-05	1.9447e-08	3.7981e-09	1.2232e-09	3.1809e-10	2.6107e-06	3.2988e-08	3.4676e-06	-1.3568e-09	-1.5764e-12	4.8967e-08	7.4668e-07	2.6585e-10	1.8547e-10	2.8829e-11	1.8232e-12	3.2790e-12	8.6139e-15	9.5664e-09	3.3696e-12	2.3451e-12	6.5242e-13	1.5643e-12	1.4418e-08	3.6675e-14	3.7319e-15	8.4685e-14	5.6854e-13	4.0153e-11	1.6898e-11	2.0845e-01	0.0000e+00	-9.4361e-17	-5.6342e-17	6.8214e-09	1.1866e-09	
3.8141e-03	1.1730e+03	1.1989e+05	2.7698e-01	8.4314e-02	4.0356e-02	8.9291e-03	1.3598e-01	4.6048e-03	3.0871e-01	5.5298e-05	4.6526e-08	1.0244e-07	9.7829e-08	2.5173e-07	1.4331e-07	3.8903e-05	7.1466e-04	1.7568e-01	3.2052e-02	3.7214e-06	3.0514e-05	1.8524e-08	3.5944e-09	1.1487e-09	2.8924e-10	2.3600e-06	2.9931e-08	3.1411e-06	-8.7580e-10	3.0802e-12	4.4413e-08	6.7823e-07	2.4034e-10	1.8456e-10	2.8786e-11	1.7999e-12	3.2246e-12	8.6462e-15	9.6374e-09	3.4051e-12	2.3422e-12	6.5876e-13	1.5666e-12	1.4371e-08	3.4582e-14	3.5595e-15	7.9382e-14	5.6660e-13	3.9702e-11	1.6883e-11	2.0853e-01	0.0000e+00	-2.8839e-16	1.0155e-17	6.1846e-09	6.8049e-11	
3.8142e-03	1.1730e+03	1.1984e+05	2.7698e-01	8.3496e-02	4.0509e-02	8.9868e-03	1.3543e-01	4.6213e-03	3.0968e-01	5.5236e-05	4.6161e-08	9.8382e-08	9.3285e-08	2.3872e-07	1.3650e-07	3.6968e-05	6.8070e-04	1.7554e-01	3.2314e-02	3.5497e-06	2.9056e-05	1.7643e-08	3.4030e-09	1.0789e-09	2.6280e-10	2.1320e-06	2.7155e-08	2.8426e-06	-3.0383e-09	8.8491e-13	4.0256e-08	6.1563e-07	2.1714e-10	1.8367e-10	2.8741e-11	1.7768e-12	3.1707e-12	8.6773e-15	9.7083e-09	3.4407e-12	2.3393e-12	6.6501e-13	1.5685e-12	1.4324e-08	3.2645e-14	3.3954e-15	7.4428e-14	5.6464e-13	3.9258e-11	1.6866e-11	2.0861e-01	0.0000e+00	-4.7189e-17	-1.9480e-17	5.6162e-09	7.0602e-10	
3.8143e-03	1.1730e+03	1.1979e+05	2.7698e-01	8.2686e-02	4.0656e-02	9.0429e-03	1.3488e-01	4.6372e-03	3.1065e-01	5.5168e-05	4.5798e-08	9.4585e-08	8.8950e-08	2.2642e-07	1.2994e-07	3.5105e-05	6.4824e-04	1.7539e-01	3.2578e-02	3.3851e-06	2.7666e-05	1.6802e-08	3.2167e-09	1.0132e-09	2.3860e-10	1.9250e-06	2.4599e-08	2.5716e-06	4.0285e-09	3.7188e-12	3.6464e-08	5.5852e-07	1.9607e-10	1.8281e-10	2.8694e-11	1.7541e-12	3.1174e-12	8.7070e-15	9.7792e-09	3.4762e-12	2.3363e-12	6.7119e-13	1.5703e-12	1.4277e-08	3.0737e-14	3.2397e-15	6.9801e-14	5.6266e-13	3.8818e-11	1.6847e-11	2.0870e-01	0.0000e+00	1.3035e-16	2.7363e-17	5.1025e-09	-6.8194e-10	
3.8144e-03	1.1730e+03	1.1974e+05	2.7698e-01	8.1884e-02	4.0796e-02	9.0973e-03	1.3435e-01	4.6524e-03	3.1161e-01	5.5094e-05	4.5438e-08	9.0815e-08	8.4735e-08	2.1459e-07	1.2362e-07	3.3368e-05	6.1722e-04	1.7525e-01	3.2842e-02	3.2278e-06	2.6334e-05	1.5992e-08	3.0481e-09	9.5192e-10	2.1646e-10	1.7370e-06	2.2285e-08	2.3241e-06	-6.6984e-09	-3.4060e-12	3.3014e-08	5.0642e-07	1.7694e-10	1.8196e-10	2.8645e-11	1.7318e-12	3.0646e-12	8.7354e-15	9.8500e-09	3.5117e-12	2.3333e-12	6.7728e-13	1.5717e-12	1.4229e-08	2.9075e-14	3.0879e-15	6.5479e-14	5.6068e-13	3.8385e-11	1.6828e-11	2.0878e-01	0.0000e+00	-2.7573e-16	-7.1177e-17	4.6151e-09	1.8769e-09	
3.8145e-03	1.1730e+03	1.1969e+05	2.7698e-01	8.1090e-02	4.0931e-02	9.1502e-03	1.3382e-01	4.6669e-03	3.1256e-01	5.5014e-05	4.5080e-08	8.7076e-08	8.0753e-08	2.0354e-07	1.1765e-07	3.1682e-05	5.8758e-04	1.7510e-01	3.3107e-02	3.0768e-06	2.5065e-05	1.5223e-08	2.8808e-09	8.9404e-10	1.9624e-10	1.5665e-06	2.0172e-08	2.1007e-06	-2.0003e-09	4.4070e-14	2.9868e-08	4.5894e-07	1.5959e-10	1.8114e-10	2.8594e-11	1.7098e-12	3.0124e-12	8.7626e-15	9.9207e-09	3.5473e-12	2.3303e-12	6.8329e-13	1.5729e-12	1.4180e-08	2.7391e-14	2.9445e-15	6.1443e-14	5.5869e-13	3.7957e-11	1.6807e-11	2.0887e-01	0.0000e+00	-1.2673e-16	-2.0719e-17	4.1831e-09	6.2610e-10	
3.8146e-03	1.1730e+03	1.1964e+05	2.7698e-01	8.0305e-02	4.1059e-02	9.2014e-03	1.3329e-01	4.6807e-03	3.1351e-01	5.4929e-05	4.4724e-08	8.3541e-08	7.6923e-08	1.9301e-07	1.1191e-07	3.0078e-05	5.5927e-04	1.7496e-01	3.3372e-02	2.9324e-06	2.3854e-05	1.4486e-08	2.7224e-09	8.3960e-10	1.7779e-10	1.4121e-06	1.8258e-08	1.8991e-06	2.2814e-09	7.4133e-12	2.7007e-08	4.1566e-07	1.4387e-10	1.8034e-10	2.8541e-11	1.6882e-12	2.9608e-12	8.7884e-15	9.9913e-09	3.5828e-12	2.3272e-12	6.8922e-13	1.5738e-12	1.4132e-08	2.5806e-14	2.8068e-15	5.7673e-14	5.5669e-13	3.7536e-11	1.6784e-11	2.0895e-01	0.0000e+00	1.4132e-16	7.4546e-17	3.7840e-09	-1.3817e-09	
3.8147e-03	1.1730e+03	1.1960e+05	2.7698e-01	7.9529e-02	4.1180e-02	9.2511e-03	1.3277e-01	4.6939e-03	3.1445e-01	5.4838e-05	4.4370e-08	8.0144e-08	7.3248e-08	1.8308e-07	1.0649e-07	2.8564e-05	5.3225e-04	1.7481e-01	3.3638e-02	2.7941e-06	2.2697e-05	1.3786e-08	2.5741e-09	7.8909e-10	1.6096e-10	1.2722e-06	1.6509e-08	1.7126e-06	2.2576e-09	-2.2715e-12	2.4408e-08	3.7626e-07	1.2963e-10	1.7956e-10	2.8486e-11	1.6669e-12	2.9098e-12	8.8130e-15	1.0062e-08	3.6183e-12	2.3241e-12	6.9506e-13	1.5745e-12	1.4083e-08	2.4349e-14	2.6750e-15	5.4154e-14	5.5468e-13	3.7120e-11	1.6761e-11	2.0904e-01	0.0000e+00	2.6945e-16	-4.6541e-17	3.4419e-09	6.6463e-10	
3.8147e-03	1.1730e+03	1.1955e+05	2.7698e-01	7.8761e-02	4.1295e-02	9.2992e-03	1.3226e-01	4.7065e-03	3.1538e-01	5.4742e-05	4.4019e-08	7.6789e-08	6.9825e-08	1.7357e-07	1.0121e-07	2.7114e-05	5.0645e-04	1.7466e-01	3.3904e-02	2.6621e-06	2.1596e-05	1.3114e-08	2.4330e-09	7.4120e-10	1.4564e-10	1.1457e-06	1.4898e-08	1.5462e-06	4.1366e-09	1.6904e-12	2.2047e-08	3.4060e-07	1.1675e-10	1.7879e-10	2.8430e-11	1.6459e-12	2.8594e-12	8.8364e-15	1.0132e-08	3.6538e-12	2.3210e-12	7.0081e-13	1.5750e-12	1.4033e-08	2.2940e-14	2.5506e-15	5.0869e-14	5.5267e-13	3.6711e-11	1.6736e-11	2.0912e-01	0.0000e+00	1.1493e-16	1.2391e-17	3.1097e-09	-4.7391e-10	
3.8148e-03	1.1730e+03	1.1950e+05	2.7698e-01	7.8002e-02	4.1405e-02	9.3456e-03	1.3175e-01	4.7184e-03	3.1630e-01	5.4640e-05	4.3671e-08	7.3585e-08	6.6421e-08	1.6446e-07	9.6196e-08	2.5761e-05	4.8184e-04	1.7450e-01	3.4171e-02	2.5361e-06	2.0541e-05	1.2467e-08	2.3035e-09	6.9653e-10	1.3169e-10	1.0312e-06	1.3481e-08	1.3946e-06	-5.1870e-09	-1.6694e-12	1.9910e-08	3.0806e-07	1.0510e-10	1.7804e-10	2.8372e-11	1.6254e-12	2.8097e-12	8.8585e-15	1.0202e-08	3.6892e-12	2.3179e-12	7.0648e-13	1.5752e-12	1.3983e-08	2.1726e-14	2.4300e-15	4.7797e-14	5.5066e-13	3.6308e-11	1.6711e-11	2.0921e-01	0.0000e+00	-2.0667e-16	-3.7390e-17	2.7890e-09	1.1848e-09	
3.8149e-03	1.1730e+03	1.1945e+05	2.7698e-01	7.7252e-02	4.1508e-02	9.3905e-03	1.3125e-01	4.7297e-03	3.1722e-01	5.4534e-05	4.3324e-08	7.0487e-08	6.3277e-08	1.5601e-07	9.1461e-08	2.4447e-05	4.5836e-04	1.7435e-01	3.4438e-02	2.4153e-06	1.9540e-05	1.1859e-08	2.1758e-09	6.5451e-10	1.1900e-10	9.2774e-07	1.2163e-08	1.2574e-06	-1.2773e-09	-1.0357e-12	1.7965e-08	2.7854e-07	9.4570e-11	1.7731e-10	2.8312e-11	1.6051e-12	2.7607e-12	8.8793e-15	1.0273e-08	3.7247e-12	2.3147e-12	7.1206e-13	1.5752e-12	1.3933e-08	2.0460e-14	2.3158e-15	4.4932e-14	5.4864e-13	3.5911e-11	1.6684e-11	2.0930e-01	0.0000e+00	-8.2640e-17	-2.4364e-17	2.5300e-09	6.0482e-10	
3.8150e-03	1.1730e+03	1.1940e+05	2.7698e-01	7.6512e-02	4.1604e-02	9.4339e-03	1.3075e-01	4.7404e-03	3.1813e-01	5.4422e-05	4.2981e-08	6.7526e-08	6.0228e-08	1.4796e-07	8.6922e-08	2.3199e-05	4.3597e-04	1.7420e-01	3.4705e-02	2.2999e-06	1.8584e-05	1.1276e-08	2.0547e-09	6.1488e-10	1.0748e-10	8.3433e-07	1.0983e-08	1.1346e-06	1.9077e-09	5.2856e-12	1.6204e-08	2.5172e-07	8.5059e-11	1.7659e-10	2.8250e-11	1.5853e-12	2.7123e-12	8.8989e-15	1.0343e-08	3.7601e-12	2.3115e-12	7.1754e-13	1.5749e-12	1.3883e-08	1.9275e-14	2.2060e-15	4.2252e-14	5.4662e-13	3.5521e-11	1.6656e-11	2.0939e-01	0.0000e+00	1.1657e-16	5.4146e-17	2.2822e-09	-1.0858e-09	
3.8151e-03	1.1730e+03	1.1935e+05	2.7698e-01	7.5780e-02	4.1695e-02	9.4757e-03	1.3026e-01	4.7505e-03	3.1904e-01	5.4306e-05	4.2639e-08	6.4596e-08	5.7285e-08	1.4037e-07	8.2632e-08	2.2019e-05	4.1463e-04	1.7404e-01	3.4973e-02	2.1897e-06	1.7672e-05	1.0723e-08	1.9413e-09	5.7820e-10	9.7019e-11	7.5004e-07	9.9060e-09	1.0205e-06	3.2463e-09	-3.7606e-12	1.4609e-08	2.2736e-07	7.6479e-11	1.7588e-10	2.8187e-11	1.5658e-12	2.6646e-12	8.9173e-15	1.0413e-08	3.7955e-12	2.3083e-12	7.2294e-13	1.5745e-12	1.3833e-08	1.8179e-14	2.1003e-15	3.9750e-14	5.4460e-13	3.5137e-11	1.6628e-11	2.0947e-01	0.0000e+00	2.6831e-16	-5.3923e-17	2.0783e-09	7.1510e-10	
3.8152e-03	1.1730e+03	1.1930e+05	2.7698e-01	7.5057e-02	4.1780e-02	9.5159e-03	1.2978e-01	4.7599e-03	3.1993e-01	5.4185e-05	4.2301e-08	6.1796e-08	5.4609e-08	1.3306e-07	7.8465e-08	2.0899e-05	3.9429e-04	1.7388e-01	3.5241e-02	2.0846e-06	1.6806e-05	1.0192e-08	1.8344e-09	5.4333e-10	8.7532e-11	6.7398e-07	8.9122e-09	9.1965e-07	1.5518e-09	-9.0513e-13	1.3166e-08	2.0545e-07	6.8735e-11	1.7519e-10	2.8123e-11	1.5466e-12	2.6175e-12	8.9346e-15	1.0482e-08	3.8309e-12	2.3050e-12	7.2825e-13	1.5738e-12	1.3782e-08	1.7148e-14	2.0029e-15	3.7413e-14	5.4258e-13	3.4759e-11	1.6598e-11	2.0956e-01	0.0000e+00	-1.4510e-17	-1.3137e-17	1.8697e-09	1.8067e-10	
