         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
6.2258e-11	1.0732e+03	9.3006e-01	2.7590e-02	1.3754e-02	1.8011e-09	2.8514e-02	-5.9835e-19	2.1426e-09	8.5959e-05	1.4148e-08	-2.1389e-09	2.7682e-11	2.7725e-10	1.8600e-10	
6.2316e-11	1.0732e+03	9.3011e-01	2.7597e-02	1.3757e-02	1.8012e-09	2.8446e-02	-3.9343e-19	-8.8815e-10	8.5784e-05	1.4166e-08	8.9182e-10	2.7682e-11	2.7729e-10	1.8602e-10	
6.2373e-11	1.0732e+03	9.3017e-01	2.7603e-02	1.3761e-02	1.8013e-09	2.8378e-02	-2.7714e-19	-9.7767e-10	8.5609e-05	1.4184e-08	9.8135e-10	2.7685e-11	2.7733e-10	1.8604e-10	
6.2430e-11	1.0732e+03	9.3023e-01	2.7609e-02	1.3764e-02	1.8014e-09	2.8310e-02	-3.3665e-19	6.6256e-10	8.5434e-05	1.4201e-08	-6.5888e-10	2.7691e-11	2.7736e-10	1.8606e-10	
6.2563e-11	1.0732e+03	9.3037e-01	2.7624e-02	1.3771e-02	1.8017e-09	2.8152e-02	-4.2521e-19	-6.7618e-11	8.5031e-05	1.4242e-08	7.1324e-11	2.7695e-11	2.7745e-10	1.8612e-10	
6.2648e-11	1.0732e+03	9.3045e-01	2.7634e-02	1.3776e-02	1.8018e-09	2.8052e-02	-4.6247e-19	3.9242e-12	8.4774e-05	1.4268e-08	-2.0346e-13	2.7701e-11	2.7750e-10	1.8615e-10	
6.2733e-11	1.0732e+03	9.3054e-01	2.7643e-02	1.3781e-02	1.8020e-09	2.7952e-02	-3.8471e-19	-3.1412e-10	8.4518e-05	1.4295e-08	3.1785e-10	2.7708e-11	2.7755e-10	1.8618e-10	
6.2818e-11	1.0732e+03	9.3063e-01	2.7652e-02	1.3786e-02	1.8022e-09	2.7852e-02	-4.6377e-19	-2.8737e-10	8.4262e-05	1.4321e-08	2.9112e-10	2.7709e-11	2.7761e-10	1.8621e-10	
6.2903e-11	1.0732e+03	9.3071e-01	2.7662e-02	1.3791e-02	1.8023e-09	2.7753e-02	-4.9041e-19	1.6150e-10	8.4008e-05	1.4347e-08	-1.5774e-10	2.7715e-11	2.7766e-10	1.8625e-10	
6.3130e-11	1.0732e+03	9.3094e-01	2.7686e-02	1.3803e-02	1.8028e-09	2.7490e-02	-4.2239e-19	-3.9835e-12	8.3334e-05	1.4417e-08	7.7859e-12	2.7728e-11	2.7780e-10	1.8634e-10	
6.3357e-11	1.0732e+03	9.3116e-01	2.7711e-02	1.3816e-02	1.8032e-09	2.7229e-02	-5.0982e-19	5.3570e-10	8.2666e-05	1.4487e-08	-5.3186e-10	2.7749e-11	2.7794e-10	1.8642e-10	
6.3584e-11	1.0732e+03	9.3138e-01	2.7735e-02	1.3828e-02	1.8036e-09	2.6971e-02	-4.2861e-19	1.6944e-10	8.2005e-05	1.4558e-08	-1.6556e-10	2.7758e-11	2.7808e-10	1.8651e-10	
6.3812e-11	1.0732e+03	9.3160e-01	2.7759e-02	1.3841e-02	1.8041e-09	2.6716e-02	-3.8910e-19	-1.4159e-12	8.1351e-05	1.4628e-08	5.3353e-12	2.7766e-11	2.7821e-10	1.8659e-10	
6.4469e-11	1.0732e+03	9.3223e-01	2.7827e-02	1.3876e-02	1.8053e-09	2.5989e-02	-3.6022e-19	-3.5949e-11	7.9490e-05	1.4832e-08	3.9983e-11	2.7794e-11	2.7860e-10	1.8684e-10	
6.5586e-11	1.0732e+03	9.3325e-01	2.7939e-02	1.3933e-02	1.8073e-09	2.4802e-02	-2.3229e-19	-1.1186e-10	7.6449e-05	1.5179e-08	1.1610e-10	2.7825e-11	2.7923e-10	1.8723e-10	
6.6704e-11	1.0732e+03	9.3422e-01	2.8046e-02	1.3988e-02	1.8091e-09	2.3670e-02	-3.8287e-19	5.1124e-12	7.3551e-05	1.5527e-08	-6.7389e-13	2.7911e-11	2.7984e-10	1.8761e-10	
6.7821e-11	1.0732e+03	9.3515e-01	2.8148e-02	1.4041e-02	1.8109e-09	2.2591e-02	-2.7886e-19	-1.9093e-11	7.0790e-05	1.5876e-08	2.3742e-11	2.7953e-11	2.8041e-10	1.8797e-10	
6.8938e-11	1.0732e+03	9.3603e-01	2.8246e-02	1.4091e-02	1.8126e-09	2.1563e-02	-3.0440e-19	7.8114e-12	6.8159e-05	1.6226e-08	-2.9468e-12	2.8012e-11	2.8096e-10	1.8832e-10	
7.0055e-11	1.0732e+03	9.3687e-01	2.8339e-02	1.4139e-02	1.8143e-09	2.0583e-02	-2.7523e-19	3.7951e-12	6.5652e-05	1.6577e-08	1.2907e-12	2.8057e-11	2.8149e-10	1.8865e-10	
7.1834e-11	1.0732e+03	9.3813e-01	2.8478e-02	1.4211e-02	1.8167e-09	1.9116e-02	-2.0593e-19	5.4390e-12	6.1900e-05	1.7138e-08	1.0659e-14	2.8127e-11	2.8228e-10	1.8914e-10	
7.3613e-11	1.0732e+03	9.3930e-01	2.8608e-02	1.4277e-02	1.8190e-09	1.7757e-02	-1.3248e-19	5.8327e-12	5.8426e-05	1.7701e-08	-5.3628e-15	2.8192e-11	2.8301e-10	1.8960e-10	
7.5393e-11	1.0732e+03	9.4038e-01	2.8729e-02	1.4340e-02	1.8211e-09	1.6497e-02	-5.1992e-20	6.7126e-12	5.5207e-05	1.8265e-08	-4.9342e-13	2.8253e-11	2.8369e-10	1.9002e-10	
7.7172e-11	1.0732e+03	9.4138e-01	2.8842e-02	1.4397e-02	1.8230e-09	1.5331e-02	3.3314e-20	6.5801e-12	5.2228e-05	1.8832e-08	4.4788e-14	2.8308e-11	2.8432e-10	1.9041e-10	
7.8952e-11	1.0732e+03	9.4230e-01	2.8946e-02	1.4451e-02	1.8248e-09	1.4250e-02	1.2033e-19	7.1006e-12	4.9468e-05	1.9400e-08	-5.5988e-14	2.8360e-11	2.8490e-10	1.9078e-10	
8.0731e-11	1.0732e+03	9.4316e-01	2.9043e-02	1.4501e-02	1.8264e-09	1.3249e-02	2.1486e-19	7.4160e-12	4.6913e-05	1.9970e-08	6.2483e-14	2.8408e-11	2.8544e-10	1.9112e-10	
8.2510e-11	1.0732e+03	9.4395e-01	2.9134e-02	1.4548e-02	1.8280e-09	1.2322e-02	3.1635e-19	7.9694e-12	4.4546e-05	2.0541e-08	-4.3099e-14	2.8453e-11	2.8595e-10	1.9143e-10	
8.4290e-11	1.0732e+03	9.4469e-01	2.9218e-02	1.4591e-02	1.8294e-09	1.1462e-02	4.2491e-19	8.3636e-12	4.2354e-05	2.1114e-08	2.4697e-14	2.8494e-11	2.8642e-10	1.9172e-10	
8.6069e-11	1.0732e+03	9.4537e-01	2.9296e-02	1.4631e-02	1.8307e-09	1.0666e-02	5.3952e-19	8.8840e-12	4.0324e-05	2.1687e-08	-1.9675e-14	2.8533e-11	2.8685e-10	1.9199e-10	
9.0687e-11	1.0732e+03	9.4690e-01	2.9475e-02	1.4723e-02	1.8337e-09	8.8634e-03	8.6784e-19	1.0170e-11	3.5729e-05	2.3181e-08	-4.2841e-15	2.8620e-11	2.8784e-10	1.9261e-10	
9.3312e-11	1.0732e+03	9.4765e-01	2.9563e-02	1.4769e-02	1.8351e-09	7.9873e-03	1.0760e-18	1.0950e-11	3.3497e-05	2.4033e-08	-3.4658e-15	2.8663e-11	2.8833e-10	1.9291e-10	
9.5937e-11	1.0732e+03	9.4831e-01	2.9642e-02	1.4809e-02	1.8364e-09	7.2049e-03	1.3005e-18	1.1789e-11	3.1505e-05	2.4887e-08	-2.9483e-14	2.8701e-11	2.8876e-10	1.9318e-10	
9.8562e-11	1.0732e+03	9.4890e-01	2.9714e-02	1.4846e-02	1.8376e-09	6.5058e-03	1.5415e-18	1.2602e-11	2.9726e-05	2.5743e-08	5.7344e-16	2.8735e-11	2.8915e-10	1.9342e-10	
1.0119e-10	1.0732e+03	9.4943e-01	2.9778e-02	1.4879e-02	1.8386e-09	5.8812e-03	1.7998e-18	1.3479e-11	2.8138e-05	2.6599e-08	-3.6394e-15	2.8765e-11	2.8950e-10	1.9364e-10	
1.0381e-10	1.0732e+03	9.4990e-01	2.9837e-02	1.4909e-02	1.8395e-09	5.3236e-03	2.0766e-18	1.4371e-11	2.6720e-05	2.7458e-08	8.2642e-15	2.8793e-11	2.8982e-10	1.9383e-10	
1.0644e-10	1.0732e+03	9.5032e-01	2.9890e-02	1.4937e-02	1.8403e-09	4.8254e-03	2.3716e-18	1.5328e-11	2.5455e-05	2.8317e-08	-1.3557e-14	2.8818e-11	2.9010e-10	1.9401e-10	
1.0906e-10	1.0732e+03	9.5070e-01	2.9938e-02	1.4961e-02	1.8410e-09	4.3803e-03	2.6859e-18	1.6263e-11	2.4324e-05	2.9177e-08	1.6477e-14	2.8840e-11	2.9036e-10	1.9416e-10	
1.1169e-10	1.0732e+03	9.5103e-01	2.9981e-02	1.4984e-02	1.8417e-09	3.9827e-03	3.0199e-18	1.7291e-11	2.3316e-05	3.0039e-08	-1.6477e-14	2.8860e-11	2.9059e-10	1.9431e-10	
1.1431e-10	1.0732e+03	9.5133e-01	3.0021e-02	1.5004e-02	1.8423e-09	3.6276e-03	3.3745e-18	1.8284e-11	2.2416e-05	3.0901e-08	1.6628e-14	2.8877e-11	2.9079e-10	1.9443e-10	
1.1694e-10	1.0732e+03	9.5159e-01	3.0057e-02	1.5023e-02	1.8428e-09	3.3104e-03	3.7499e-18	1.9376e-11	2.1612e-05	3.1764e-08	-1.9118e-14	2.8894e-11	2.9098e-10	1.9455e-10	
1.1956e-10	1.0732e+03	9.5182e-01	3.0089e-02	1.5040e-02	1.8432e-09	3.0271e-03	4.1472e-18	2.0421e-11	2.0895e-05	3.2627e-08	2.2477e-14	2.8908e-11	2.9115e-10	1.9465e-10	
1.2219e-10	1.0732e+03	9.5203e-01	3.0119e-02	1.5055e-02	1.8436e-09	2.7740e-03	4.5662e-18	2.1584e-11	2.0256e-05	3.3491e-08	-2.4541e-14	2.8921e-11	2.9130e-10	1.9474e-10	
1.2481e-10	1.0732e+03	9.5222e-01	3.0147e-02	1.5069e-02	1.8440e-09	2.5479e-03	5.0085e-18	2.2680e-11	1.9685e-05	3.4356e-08	2.7039e-14	2.8933e-11	2.9144e-10	1.9483e-10	
1.2744e-10	1.0732e+03	9.5238e-01	3.0172e-02	1.5082e-02	1.8443e-09	2.3460e-03	5.4736e-18	2.3915e-11	1.9176e-05	3.5221e-08	-3.0896e-14	2.8943e-11	2.9156e-10	1.9490e-10	
1.3006e-10	1.0732e+03	9.5253e-01	3.0195e-02	1.5094e-02	1.8446e-09	2.1656e-03	5.9633e-18	2.5057e-11	1.8721e-05	3.6086e-08	3.5174e-14	2.8953e-11	2.9168e-10	1.9497e-10	
1.3426e-10	1.0732e+03	9.5273e-01	3.0228e-02	1.5112e-02	1.8450e-09	1.9166e-03	6.7955e-18	2.7196e-11	1.8095e-05	3.7470e-08	-1.1190e-13	2.8966e-11	2.9184e-10	1.9507e-10	
1.3845e-10	1.0732e+03	9.5289e-01	3.0258e-02	1.5127e-02	1.8453e-09	1.7087e-03	7.6944e-18	2.9150e-11	1.7574e-05	3.8854e-08	3.4167e-15	2.8978e-11	2.9198e-10	1.9515e-10	
1.4264e-10	1.0732e+03	9.5302e-01	3.0284e-02	1.5141e-02	1.8455e-09	1.5350e-03	8.6600e-18	3.1293e-11	1.7141e-05	4.0238e-08	7.0834e-15	2.8987e-11	2.9210e-10	1.9522e-10	
1.4684e-10	1.0732e+03	9.5313e-01	3.0308e-02	1.5153e-02	1.8458e-09	1.3900e-03	9.6944e-18	3.3494e-11	1.6780e-05	4.1624e-08	2.9175e-14	2.8996e-11	2.9220e-10	1.9528e-10	
1.5103e-10	1.0732e+03	9.5322e-01	3.0329e-02	1.5164e-02	1.8459e-09	1.2690e-03	1.0802e-17	3.5877e-11	1.6481e-05	4.3009e-08	-5.3618e-14	2.9003e-11	2.9229e-10	1.9533e-10	
1.5522e-10	1.0732e+03	9.5329e-01	3.0349e-02	1.5174e-02	1.8461e-09	1.1679e-03	1.1984e-17	3.8172e-11	1.6232e-05	4.4396e-08	2.8335e-14	2.9010e-11	2.9237e-10	1.9538e-10	
1.5942e-10	1.0732e+03	9.5335e-01	3.0367e-02	1.5184e-02	1.8462e-09	1.0835e-03	1.3242e-17	4.0689e-11	1.6027e-05	4.5782e-08	-3.4309e-14	2.9015e-11	2.9244e-10	1.9542e-10	
1.6361e-10	1.0732e+03	9.5340e-01	3.0383e-02	1.5192e-02	1.8463e-09	1.0131e-03	1.4581e-17	4.3136e-11	1.5856e-05	4.7169e-08	4.9638e-14	2.9020e-11	2.9251e-10	1.9546e-10	
1.6780e-10	1.0732e+03	9.5343e-01	3.0399e-02	1.5200e-02	1.8463e-09	9.5424e-04	1.6000e-17	4.5851e-11	1.5715e-05	4.8555e-08	-5.7218e-14	2.9024e-11	2.9257e-10	1.9549e-10	
1.7200e-10	1.0732e+03	9.5346e-01	3.0413e-02	1.5208e-02	1.8464e-09	9.0512e-04	1.7504e-17	4.8416e-11	1.5599e-05	4.9942e-08	6.2453e-14	2.9028e-11	2.9262e-10	1.9552e-10	
1.7619e-10	1.0732e+03	9.5348e-01	3.0427e-02	1.5215e-02	1.8464e-09	8.6411e-04	1.9093e-17	5.1312e-11	1.5504e-05	5.1329e-08	-7.2509e-14	2.9032e-11	2.9267e-10	1.9554e-10	
1.8038e-10	1.0732e+03	9.5349e-01	3.0440e-02	1.5222e-02	1.8464e-09	8.2986e-04	2.0773e-17	5.3992e-11	1.5426e-05	5.2717e-08	8.5837e-14	2.9035e-11	2.9271e-10	1.9557e-10	
1.8458e-10	1.0732e+03	9.5350e-01	3.0453e-02	1.5229e-02	1.8465e-09	8.0126e-04	2.2541e-17	5.7093e-11	1.5362e-05	5.4104e-08	-9.9353e-14	2.9038e-11	2.9276e-10	1.9559e-10	
1.8877e-10	1.0732e+03	9.5351e-01	3.0465e-02	1.5235e-02	1.8465e-09	7.7738e-04	2.4406e-17	5.9871e-11	1.5311e-05	5.5491e-08	1.1472e-13	2.9041e-11	2.9279e-10	1.9561e-10	
1.9296e-10	1.0732e+03	9.5351e-01	3.0477e-02	1.5241e-02	1.8465e-09	7.5744e-04	2.6364e-17	6.3188e-11	1.5269e-05	5.6879e-08	-1.3323e-13	2.9043e-11	2.9283e-10	1.9563e-10	
1.9716e-10	1.0732e+03	9.5351e-01	3.0489e-02	1.5248e-02	1.8465e-09	7.4079e-04	2.8423e-17	6.6046e-11	1.5236e-05	5.8266e-08	1.5495e-13	2.9045e-11	2.9287e-10	1.9565e-10	
2.0135e-10	1.0732e+03	9.5350e-01	3.0500e-02	1.5254e-02	1.8465e-09	7.2689e-04	3.0579e-17	6.9604e-11	1.5210e-05	5.9654e-08	-1.7977e-13	2.9048e-11	2.9290e-10	1.9567e-10	
2.0554e-10	1.0732e+03	9.5350e-01	3.0511e-02	1.5259e-02	1.8465e-09	7.1528e-04	3.2843e-17	7.2516e-11	1.5189e-05	6.1041e-08	2.0861e-13	2.9050e-11	2.9293e-10	1.9568e-10	
2.0974e-10	1.0732e+03	9.5349e-01	3.0522e-02	1.5265e-02	1.8464e-09	7.0558e-04	3.5206e-17	7.6344e-11	1.5174e-05	6.2429e-08	-2.4215e-13	2.9052e-11	2.9297e-10	1.9570e-10	
2.1393e-10	1.0732e+03	9.5348e-01	3.0533e-02	1.5271e-02	1.8464e-09	6.9749e-04	3.7684e-17	7.9275e-11	1.5162e-05	6.3816e-08	2.8110e-13	2.9054e-11	2.9300e-10	1.9571e-10	
2.1812e-10	1.0732e+03	9.5347e-01	3.0543e-02	1.5276e-02	1.8464e-09	6.9073e-04	4.0263e-17	8.3414e-11	1.5154e-05	6.5204e-08	-3.2618e-13	2.9056e-11	2.9303e-10	1.9573e-10	
2.2232e-10	1.0732e+03	9.5346e-01	3.0554e-02	1.5282e-02	1.8464e-09	6.8508e-04	4.2963e-17	8.6368e-11	1.5149e-05	6.6591e-08	3.2899e-13	2.9057e-11	2.9306e-10	1.9574e-10	
2.2651e-10	1.0732e+03	9.5345e-01	3.0564e-02	1.5287e-02	1.8464e-09	6.8036e-04	4.5773e-17	9.0641e-11	1.5146e-05	6.7979e-08	-2.5863e-13	2.9059e-11	2.9309e-10	1.9576e-10	
2.3070e-10	1.0732e+03	9.5344e-01	3.0575e-02	1.5293e-02	1.8464e-09	6.7642e-04	4.8701e-17	9.4009e-11	1.5146e-05	6.9366e-08	1.3729e-13	2.9061e-11	2.9311e-10	1.9577e-10	
2.3490e-10	1.0732e+03	9.5343e-01	3.0585e-02	1.5298e-02	1.8463e-09	6.7313e-04	5.1749e-17	9.8026e-11	1.5146e-05	7.0754e-08	-3.9597e-14	2.9063e-11	2.9314e-10	1.9579e-10	
2.3909e-10	1.0732e+03	9.5342e-01	3.0595e-02	1.5304e-02	1.8463e-09	6.7038e-04	5.4919e-17	1.0190e-10	1.5149e-05	7.2141e-08	1.2290e-15	2.9064e-11	2.9317e-10	1.9580e-10	
2.4328e-10	1.0732e+03	9.5340e-01	3.0605e-02	1.5309e-02	1.8463e-09	6.6808e-04	5.8213e-17	1.0590e-10	1.5152e-05	7.3529e-08	2.8892e-15	2.9066e-11	2.9320e-10	1.9581e-10	
2.4748e-10	1.0732e+03	9.5339e-01	3.0616e-02	1.5315e-02	1.8462e-09	6.6616e-04	6.1633e-17	1.0997e-10	1.5156e-05	7.4916e-08	-1.0249e-15	2.9068e-11	2.9323e-10	1.9583e-10	
2.5394e-10	1.0732e+03	9.5337e-01	3.0631e-02	1.5323e-02	1.8462e-09	6.6380e-04	6.7158e-17	1.1640e-10	1.5165e-05	7.7054e-08	6.3101e-16	2.9070e-11	2.9327e-10	1.9585e-10	
2.6040e-10	1.0732e+03	9.5335e-01	3.0647e-02	1.5331e-02	1.8462e-09	6.6201e-04	7.2999e-17	1.2301e-10	1.5174e-05	7.9193e-08	1.1725e-19	2.9073e-11	2.9331e-10	1.9587e-10	
2.6687e-10	1.0732e+03	9.5332e-01	3.0662e-02	1.5339e-02	1.8461e-09	6.6065e-04	7.9162e-17	1.2981e-10	1.5185e-05	8.1331e-08	1.1021e-15	2.9075e-11	2.9335e-10	1.9589e-10	
2.7333e-10	1.0732e+03	9.5330e-01	3.0678e-02	1.5347e-02	1.8461e-09	6.5962e-04	8.5658e-17	1.3679e-10	1.5197e-05	8.3469e-08	3.4320e-16	2.9077e-11	2.9339e-10	1.9591e-10	
2.7979e-10	1.0732e+03	9.5328e-01	3.0693e-02	1.5356e-02	1.8460e-09	6.5883e-04	9.2495e-17	1.4396e-10	1.5209e-05	8.5607e-08	2.0281e-17	2.9080e-11	2.9344e-10	1.9593e-10	
2.8626e-10	1.0732e+03	9.5325e-01	3.0709e-02	1.5364e-02	1.8460e-09	6.5824e-04	9.9681e-17	1.5131e-10	1.5222e-05	8.7745e-08	3.9662e-18	2.9082e-11	2.9348e-10	1.9594e-10	
2.9272e-10	1.0732e+03	9.5323e-01	3.0724e-02	1.5372e-02	1.8459e-09	6.5778e-04	1.0722e-16	1.5885e-10	1.5235e-05	8.9883e-08	-1.2758e-18	2.9085e-11	2.9352e-10	1.9596e-10	
2.9918e-10	1.0732e+03	9.5321e-01	3.0739e-02	1.5380e-02	1.8459e-09	6.5743e-04	1.1513e-16	1.6657e-10	1.5249e-05	9.2021e-08	1.6052e-19	2.9087e-11	2.9356e-10	1.9598e-10	
3.0565e-10	1.0732e+03	9.5318e-01	3.0755e-02	1.5388e-02	1.8459e-09	6.5716e-04	1.2342e-16	1.7447e-10	1.5262e-05	9.4159e-08	5.2453e-19	2.9089e-11	2.9360e-10	1.9600e-10	
3.1211e-10	1.0732e+03	9.5316e-01	3.0770e-02	1.5396e-02	1.8458e-09	6.5696e-04	1.3209e-16	1.8257e-10	1.5276e-05	9.6296e-08	1.9517e-19	2.9092e-11	2.9364e-10	1.9602e-10	
3.2224e-10	1.0732e+03	9.5312e-01	3.0794e-02	1.5409e-02	1.8457e-09	6.5672e-04	1.4646e-16	1.9562e-10	1.5298e-05	9.9645e-08	2.7719e-19	2.9096e-11	2.9371e-10	1.9605e-10	
3.3236e-10	1.0732e+03	9.5309e-01	3.0818e-02	1.5422e-02	1.8457e-09	6.5656e-04	1.6183e-16	2.0912e-10	1.5320e-05	1.0299e-07	3.0225e-19	2.9099e-11	2.9377e-10	1.9608e-10	
3.4248e-10	1.0732e+03	9.5305e-01	3.0842e-02	1.5435e-02	1.8456e-09	6.5645e-04	1.7822e-16	2.2308e-10	1.5342e-05	1.0634e-07	2.5873e-19	2.9103e-11	2.9384e-10	1.9611e-10	
3.5261e-10	1.0732e+03	9.5301e-01	3.0866e-02	1.5447e-02	1.8455e-09	6.5637e-04	1.9568e-16	2.3750e-10	1.5365e-05	1.0969e-07	2.8417e-19	2.9107e-11	2.9390e-10	1.9615e-10	
3.6273e-10	1.0732e+03	9.5298e-01	3.0890e-02	1.5460e-02	1.8455e-09	6.5631e-04	2.1423e-16	2.5238e-10	1.5387e-05	1.1304e-07	2.3293e-19	2.9111e-11	2.9396e-10	1.9618e-10	
3.7286e-10	1.0732e+03	9.5294e-01	3.0914e-02	1.5473e-02	1.8454e-09	6.5627e-04	2.3391e-16	2.6772e-10	1.5409e-05	1.1639e-07	2.9691e-19	2.9114e-11	2.9403e-10	1.9621e-10	
3.9222e-10	1.0732e+03	9.5287e-01	3.0960e-02	1.5497e-02	1.8452e-09	6.5620e-04	2.7479e-16	2.9833e-10	1.5452e-05	1.2279e-07	2.6059e-19	2.9121e-11	2.9415e-10	1.9626e-10	
4.1158e-10	1.0732e+03	9.5280e-01	3.1006e-02	1.5521e-02	1.8451e-09	6.5615e-04	3.2015e-16	3.3062e-10	1.5495e-05	1.2919e-07	2.5455e-19	2.9129e-11	2.9427e-10	1.9632e-10	
4.3094e-10	1.0732e+03	9.5273e-01	3.1052e-02	1.5546e-02	1.8450e-09	6.5606e-04	3.7020e-16	3.6460e-10	1.5538e-05	1.3559e-07	-2.9639e-19	2.9136e-11	2.9440e-10	1.9638e-10	
4.5030e-10	1.0732e+03	9.5266e-01	3.1098e-02	1.5570e-02	1.8448e-09	6.5603e-04	4.2518e-16	4.0028e-10	1.5582e-05	1.4199e-07	-5.0456e-20	2.9143e-11	2.9452e-10	1.9644e-10	
4.6966e-10	1.0732e+03	9.5259e-01	3.1144e-02	1.5594e-02	1.8447e-09	6.5601e-04	4.8531e-16	4.3765e-10	1.5625e-05	1.4838e-07	3.8037e-19	2.9150e-11	2.9464e-10	1.9650e-10	
4.8902e-10	1.0732e+03	9.5252e-01	3.1190e-02	1.5619e-02	1.8446e-09	6.5597e-04	5.5082e-16	4.7673e-10	1.5668e-05	1.5478e-07	1.3455e-19	2.9157e-11	2.9477e-10	1.9656e-10	
5.0838e-10	1.0732e+03	9.5245e-01	3.1236e-02	1.5643e-02	1.8444e-09	6.5592e-04	6.2194e-16	5.1751e-10	1.5712e-05	1.6118e-07	3.0577e-19	2.9164e-11	2.9489e-10	1.9661e-10	
5.2774e-10	1.0732e+03	9.5238e-01	3.1281e-02	1.5667e-02	1.8443e-09	6.5587e-04	6.9889e-16	5.6001e-10	1.5755e-05	1.6757e-07	2.7768e-19	2.9171e-11	2.9501e-10	1.9667e-10	
5.4710e-10	1.0732e+03	9.5231e-01	3.1327e-02	1.5692e-02	1.8442e-09	6.5583e-04	7.8191e-16	6.0422e-10	1.5799e-05	1.7397e-07	2.6444e-19	2.9178e-11	2.9513e-10	1.9673e-10	
5.6646e-10	1.0732e+03	9.5224e-01	3.1373e-02	1.5716e-02	1.8440e-09	6.5579e-04	8.7121e-16	6.5015e-10	1.5842e-05	1.8037e-07	2.6365e-19	2.9186e-11	2.9526e-10	1.9679e-10	
6.1105e-10	1.0732e+03	9.5208e-01	3.1478e-02	1.5772e-02	1.8437e-09	6.5569e-04	1.1020e-15	7.6251e-10	1.5943e-05	1.9509e-07	2.7256e-19	2.9202e-11	2.9554e-10	1.9692e-10	
6.5563e-10	1.0732e+03	9.5192e-01	3.1583e-02	1.5828e-02	1.8434e-09	6.5559e-04	1.3701e-15	8.8407e-10	1.6043e-05	2.0981e-07	2.7844e-19	2.9218e-11	2.9582e-10	1.9706e-10	
7.0022e-10	1.0732e+03	9.5176e-01	3.1689e-02	1.5883e-02	1.8431e-09	6.5552e-04	1.6782e-15	1.0149e-09	1.6144e-05	2.2453e-07	1.9129e-19	2.9235e-11	2.9611e-10	1.9719e-10	
7.4481e-10	1.0732e+03	9.5160e-01	3.1794e-02	1.5939e-02	1.8428e-09	6.5541e-04	2.0290e-15	1.1550e-09	1.6246e-05	2.3924e-07	2.8986e-19	2.9251e-11	2.9639e-10	1.9732e-10	
7.8939e-10	1.0732e+03	9.5143e-01	3.1898e-02	1.5995e-02	1.8425e-09	6.5530e-04	2.4253e-15	1.3045e-09	1.6347e-05	2.5395e-07	2.0535e-19	2.9268e-11	2.9667e-10	1.9746e-10	
8.9634e-10	1.0732e+03	9.5105e-01	3.2149e-02	1.6129e-02	1.8417e-09	6.5507e-04	3.5773e-15	1.7016e-09	1.6592e-05	2.8922e-07	2.7291e-19	2.9307e-11	2.9735e-10	1.9778e-10	
1.0033e-09	1.0732e+03	9.5067e-01	3.2400e-02	1.6262e-02	1.8410e-09	6.5483e-04	5.0438e-15	2.1537e-09	1.6839e-05	3.2446e-07	2.7685e-19	2.9346e-11	2.9803e-10	1.9810e-10	
1.1102e-09	1.0732e+03	9.5028e-01	3.2650e-02	1.6395e-02	1.8402e-09	6.5460e-04	6.8618e-15	2.6615e-09	1.7087e-05	3.5968e-07	3.5798e-19	2.9385e-11	2.9871e-10	1.9842e-10	
1.2172e-09	1.0732e+03	9.4990e-01	3.2899e-02	1.6528e-02	1.8395e-09	6.5437e-04	9.0677e-15	3.2257e-09	1.7337e-05	3.9487e-07	2.8385e-19	2.9425e-11	2.9938e-10	1.9874e-10	
1.4167e-09	1.0732e+03	9.4919e-01	3.3362e-02	1.6776e-02	1.8381e-09	6.5394e-04	1.4391e-14	4.4324e-09	1.7807e-05	4.6044e-07	2.9820e-19	2.9498e-11	3.0065e-10	1.9933e-10	
1.6162e-09	1.0732e+03	9.4848e-01	3.3822e-02	1.7023e-02	1.8367e-09	6.5351e-04	2.1255e-14	5.8393e-09	1.8283e-05	5.2592e-07	3.0192e-19	2.9571e-11	3.0191e-10	1.9992e-10	
1.8157e-09	1.0732e+03	9.4778e-01	3.4281e-02	1.7269e-02	1.8354e-09	6.5309e-04	3.0234e-14	7.4577e-09	1.8764e-05	5.9129e-07	3.2994e-19	2.9643e-11	3.0317e-10	2.0052e-10	
2.1191e-09	1.0732e+03	9.4671e-01	3.4973e-02	1.7642e-02	1.8333e-09	6.5245e-04	4.8511e-14	1.0335e-08	1.9506e-05	6.9047e-07	3.4271e-19	2.9754e-11	3.0509e-10	2.0141e-10	
2.4225e-09	1.0732e+03	9.4565e-01	3.5661e-02	1.8014e-02	1.8313e-09	6.5181e-04	7.1708e-14	1.3702e-08	2.0259e-05	7.8939e-07	3.1390e-19	2.9864e-11	3.0700e-10	2.0231e-10	
2.9087e-09	1.0732e+03	9.4397e-01	3.6750e-02	1.8606e-02	1.8280e-09	6.5081e-04	1.2513e-13	2.0232e-08	2.1491e-05	9.4726e-07	4.2787e-19	3.0040e-11	3.1007e-10	2.0374e-10	
3.3949e-09	1.0732e+03	9.4231e-01	3.7826e-02	1.9194e-02	1.8248e-09	6.4983e-04	1.9690e-13	2.8124e-08	2.2752e-05	1.1044e-06	1.7459e-19	3.0215e-11	3.1312e-10	2.0516e-10	
