         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
6.6924e+00	1.0732e+03	1.0160e+05	2.5241e-01	2.3818e-01	2.3442e-01	2.7401e-02	4.1228e-03	3.7580e-03	3.4244e-17	4.9212e-01	
6.8459e+00	1.0732e+03	1.0162e+05	2.5241e-01	2.3801e-01	2.3418e-01	2.7809e-02	4.1671e-03	3.8268e-03	3.3167e-17	4.9201e-01	
6.9995e+00	1.0732e+03	1.0165e+05	2.5241e-01	2.3784e-01	2.3395e-01	2.8213e-02	4.2108e-03	3.8951e-03	3.2122e-17	4.9189e-01	
7.1530e+00	1.0732e+03	1.0167e+05	2.5241e-01	2.3767e-01	2.3371e-01	2.8614e-02	4.2542e-03	3.9628e-03	3.1166e-17	4.9178e-01	
7.3065e+00	1.0732e+03	1.0169e+05	2.5241e-01	2.3751e-01	2.3348e-01	2.9011e-02	4.2970e-03	4.0299e-03	3.0269e-17	4.9167e-01	
7.4601e+00	1.0732e+03	1.0172e+05	2.5241e-01	2.3735e-01	2.3325e-01	2.9405e-02	4.3395e-03	4.0966e-03	2.9398e-17	4.9156e-01	
7.6136e+00	1.0732e+03	1.0174e+05	2.5241e-01	2.3718e-01	2.3302e-01	2.9796e-02	4.3815e-03	4.1627e-03	2.8563e-17	4.9146e-01	
7.7671e+00	1.0732e+03	1.0176e+05	2.5241e-01	2.3702e-01	2.3279e-01	3.0183e-02	4.4232e-03	4.2283e-03	2.7696e-17	4.9135e-01	
7.9207e+00	1.0732e+03	1.0178e+05	2.5241e-01	2.3686e-01	2.3257e-01	3.0567e-02	4.4645e-03	4.2933e-03	2.6971e-17	4.9124e-01	
8.0742e+00	1.0732e+03	1.0180e+05	2.5241e-01	2.3670e-01	2.3235e-01	3.0948e-02	4.5054e-03	4.3579e-03	2.6230e-17	4.9114e-01	
8.2277e+00	1.0732e+03	1.0183e+05	2.5241e-01	2.3655e-01	2.3213e-01	3.1327e-02	4.5459e-03	4.4220e-03	2.5617e-17	4.9103e-01	
8.3813e+00	1.0732e+03	1.0185e+05	2.5241e-01	2.3639e-01	2.3191e-01	3.1702e-02	4.5862e-03	4.4857e-03	2.4877e-17	4.9093e-01	
8.5348e+00	1.0732e+03	1.0187e+05	2.5241e-01	2.3624e-01	2.3169e-01	3.2074e-02	4.6261e-03	4.5489e-03	2.4292e-17	4.9082e-01	
8.6883e+00	1.0732e+03	1.0189e+05	2.5241e-01	2.3608e-01	2.3147e-01	3.2444e-02	4.6657e-03	4.6116e-03	2.3702e-17	4.9072e-01	
8.8419e+00	1.0732e+03	1.0191e+05	2.5241e-01	2.3593e-01	2.3126e-01	3.2811e-02	4.7050e-03	4.6738e-03	2.3102e-17	4.9062e-01	
8.9954e+00	1.0732e+03	1.0193e+05	2.5241e-01	2.3578e-01	2.3105e-01	3.3175e-02	4.7440e-03	4.7357e-03	2.2557e-17	4.9052e-01	
9.1489e+00	1.0732e+03	1.0195e+05	2.5241e-01	2.3563e-01	2.3083e-01	3.3537e-02	4.7827e-03	4.7971e-03	2.1996e-17	4.9042e-01	
9.3025e+00	1.0732e+03	1.0197e+05	2.5241e-01	2.3548e-01	2.3062e-01	3.3896e-02	4.8211e-03	4.8581e-03	2.1516e-17	4.9032e-01	
9.4560e+00	1.0732e+03	1.0199e+05	2.5241e-01	2.3533e-01	2.3041e-01	3.4253e-02	4.8593e-03	4.9186e-03	2.0993e-17	4.9022e-01	
9.6095e+00	1.0732e+03	1.0202e+05	2.5241e-01	2.3519e-01	2.3021e-01	3.4608e-02	4.8973e-03	4.9788e-03	2.0505e-17	4.9012e-01	
9.7631e+00	1.0732e+03	1.0204e+05	2.5241e-01	2.3504e-01	2.3000e-01	3.4960e-02	4.9349e-03	5.0386e-03	2.0139e-17	4.9003e-01	
9.9166e+00	1.0732e+03	1.0206e+05	2.5241e-01	2.3489e-01	2.2980e-01	3.5309e-02	4.9724e-03	5.0979e-03	1.9664e-17	4.8993e-01	
1.0000e+01	1.0732e+03	1.0207e+05	2.5241e-01	2.3482e-01	2.2969e-01	3.5498e-02	4.9926e-03	5.1300e-03	1.9412e-17	4.8988e-01	
